#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0462098964e+01    1.0986000226e+02   -2.2020042327e+01    1.1557943363e+01   -7.2748392311e+00    5.8906763151e-01   -2.5586032869e+00   -1.2775667440e+01    5.1600000000e+02    2.0169038583e-02    5.3762112403e-01
         1   -1.0481901081e+01    1.1027784286e+02   -2.2135153553e+01    1.1653252471e+01   -7.2872122266e+00    5.8932629681e-01   -2.6616001826e+00   -1.2775667440e+01    5.1600000000e+02    2.2390844500e-02    5.3582848837e-01
         2   -1.0466398006e+01    1.1058895515e+02   -2.2123483255e+01    1.1657085249e+01   -7.5492784646e+00    8.1589171903e-01   -2.6144290695e+00   -1.2775667440e+01    5.1600000000e+02    2.2126071583e-02    5.3481104651e-01
         3   -1.0471578918e+01    1.1014017589e+02   -2.2130969517e+01    1.1659390600e+01   -7.5314153049e+00    7.0471421810e-01   -2.5286009903e+00   -1.2775667440e+01    5.1600000000e+02    2.2460723417e-02    5.3655523256e-01
         4   -1.0493624056e+01    1.1047539731e+02   -2.2051813546e+01    1.1558189490e+01   -7.2006474700e+00    5.5266445264e-01   -2.6281630884e+00   -1.2775667440e+01    5.1600000000e+02    2.2548592000e-02    5.3619186047e-01
         5   -1.0552527939e+01    1.1171191012e+02   -2.1564207728e+01    1.1011679789e+01   -6.8147941174e+00    6.8117670210e-01   -2.6549228725e+00   -1.2775667440e+01    5.1600000000e+02    2.2462215167e-02    5.3616763566e-01
         6   -1.0496476784e+01    1.1051733146e+02   -2.2030447682e+01    1.1533970897e+01   -7.2622878800e+00    6.6901478951e-01   -2.6615071510e+00   -1.2775667440e+01    5.1600000000e+02    2.2766514667e-02    5.3427810078e-01
         7   -1.0533994711e+01    1.1132267403e+02   -2.2217720418e+01    1.1683725708e+01   -7.3769734163e+00    6.2813487613e-01   -2.6932144380e+00   -1.2775667440e+01    5.1600000000e+02    2.2605298500e-02    5.3842054264e-01
         8   -1.0448585382e+01    1.0950138116e+02   -2.2005925417e+01    1.1557340035e+01   -7.2085007763e+00    5.8516504863e-01   -2.6069222490e+00   -1.2775667440e+01    5.1600000000e+02    2.3038184667e-02    5.3917151163e-01
         9   -1.0513807569e+01    1.1104952220e+02   -2.2243556049e+01    1.1729748480e+01   -7.3023427195e+00    5.4611641712e-01   -2.7116623060e+00   -1.2775667440e+01    5.1600000000e+02    2.2595629333e-02    5.3502906977e-01
        10   -1.0459662545e+01    1.0980662011e+02   -2.2108989040e+01    1.1649326495e+01   -7.3382880693e+00    5.8958867903e-01   -2.5846222092e+00   -1.2775667440e+01    5.1600000000e+02    2.2616260583e-02    5.3534399225e-01
        11   -1.0451603439e+01    1.0968704444e+02   -2.1799999253e+01    1.1348395814e+01   -7.1043005900e+00    7.5042609841e-01   -2.6704573213e+00   -1.2775667440e+01    5.1600000000e+02    2.2692291833e-02    5.3817829457e-01
        12   -1.0542926989e+01    1.1157068310e+02   -2.2136450255e+01    1.1593523266e+01   -7.4496046200e+00    7.2458558226e-01   -2.6357637770e+00   -1.2775667440e+01    5.1600000000e+02    2.2591502667e-02    5.3832364341e-01
        13   -1.0469796568e+01    1.0992112756e+02   -2.1875041743e+01    1.1405245175e+01   -7.0015028276e+00    6.0047752587e-01   -2.6983490011e+00   -1.2775667440e+01    5.1600000000e+02    2.2622954333e-02    5.3597383721e-01
        14   -1.0471710759e+01    1.1005874476e+02   -2.1683185260e+01    1.1211474502e+01   -6.9649672706e+00    6.2080204906e-01   -2.5633525986e+00   -1.2775667440e+01    5.1600000000e+02    2.2723868083e-02    5.3718507752e-01
        15   -1.0509539580e+01    1.1085692439e+02   -2.2039132020e+01    1.1529592440e+01   -7.2962127728e+00    7.0207012053e-01   -2.6693219277e+00   -1.2775667440e+01    5.1600000000e+02    2.2557192667e-02    5.3796027132e-01
        16   -1.0482189285e+01    1.1030859789e+02   -2.2231541591e+01    1.1749352306e+01   -7.5190192645e+00    6.0171943875e-01   -2.5385743248e+00   -1.2775667440e+01    5.1600000000e+02    2.2314711250e-02    5.3590116279e-01
