#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0506183836e+01    1.1073148469e+02   -2.1596963776e+01    1.1090779940e+01   -6.8614201694e+00    5.9967126678e-01   -2.5595474329e+00   -1.2775667440e+01    5.1600000000e+02    2.4019453167e-02    5.3938953488e-01
         1   -1.0458723430e+01    1.0971284840e+02   -2.1878580032e+01    1.1419856602e+01   -7.0373306162e+00    5.5540792079e-01   -2.6209898965e+00   -1.2775667440e+01    5.1600000000e+02    2.4678198583e-02    5.3645833333e-01
         2   -1.0485245902e+01    1.1034179131e+02   -2.2370407445e+01    1.1885161543e+01   -7.8385974551e+00    7.2237738836e-01   -2.4785199382e+00   -1.2775667440e+01    5.1600000000e+02    2.4287449250e-02    5.4026162791e-01
         3   -1.0518912478e+01    1.1101780566e+02   -2.2044707068e+01    1.1525794590e+01   -7.2579566308e+00    6.7201180407e-01   -2.6830948006e+00   -1.2775667440e+01    5.1600000000e+02    2.4659341833e-02    5.3713662791e-01
         4   -1.0496458987e+01    1.1054604831e+02   -2.1832508725e+01    1.1336049737e+01   -7.0358987118e+00    6.6689525500e-01   -2.6878378275e+00   -1.2775667440e+01    5.1600000000e+02    2.4673578167e-02    5.3660368217e-01
         5   -1.0480306486e+01    1.1022720910e+02   -2.1859010256e+01    1.1378703770e+01   -7.1063223046e+00    6.8650304091e-01   -2.6635235522e+00   -1.2775667440e+01    5.1600000000e+02    2.4697969500e-02    5.3815406977e-01
         6   -1.0510221766e+01    1.1088132413e+02   -2.1972168887e+01    1.1461947121e+01   -7.1453805975e+00    6.1726244577e-01   -2.6683832948e+00   -1.2775667440e+01    5.1600000000e+02    2.4701741917e-02    5.3561046512e-01
         7   -1.0473944758e+01    1.1004781472e+02   -2.2068460588e+01    1.1594515829e+01   -7.4080232151e+00    7.0500800702e-01   -2.5897779395e+00   -1.2775667440e+01    5.1600000000e+02    2.4644721333e-02    5.3878391473e-01
         8   -1.0476638469e+01    1.1020344881e+02   -2.2585016750e+01    1.2108378280e+01   -7.9534445551e+00    6.0555618486e-01   -2.4614609391e+00   -1.2775667440e+01    5.1600000000e+02    2.4667620583e-02    5.3534399225e-01
         9   -1.0484226997e+01    1.1028665967e+02   -2.2094991736e+01    1.1610764739e+01   -7.3777974984e+00    6.3680855090e-01   -2.5783353479e+00   -1.2775667440e+01    5.1600000000e+02    2.4652492000e-02    5.3602228682e-01
        10   -1.0532213678e+01    1.1123858303e+02   -2.2000369438e+01    1.1468155760e+01   -6.9319177393e+00    4.2229903799e-01   -2.7150832967e+00   -1.2775667440e+01    5.1600000000e+02    2.4616872417e-02    5.4009205426e-01
        11   -1.0504171167e+01    1.1070915194e+02   -2.1921770418e+01    1.1417599252e+01   -7.1180295090e+00    6.2410231872e-01   -2.6521757879e+00   -1.2775667440e+01    5.1600000000e+02    2.4698743250e-02    5.3701550388e-01
        12   -1.0492269747e+01    1.1054527057e+02   -2.1881247552e+01    1.1388977805e+01   -7.0934868518e+00    5.7361390270e-01   -2.5857071629e+00   -1.2775667440e+01    5.1600000000e+02    2.4454573500e-02    5.3657945736e-01
        13   -1.0512845011e+01    1.1091649013e+02   -2.2417544846e+01    1.1904699835e+01   -7.5543066301e+00    5.3929784200e-01   -2.6268686178e+00   -1.2775667440e+01    5.1600000000e+02    2.4736148167e-02    5.3524709302e-01
        14   -1.0533731714e+01    1.1129411449e+02   -2.2149827719e+01    1.1616096004e+01   -7.2317212292e+00    6.2605979902e-01   -2.7684988482e+00   -1.2775667440e+01    5.1600000000e+02    2.5360412833e-02    5.3531976744e-01
        15   -1.0456905365e+01    1.0970650879e+02   -2.2218547306e+01    1.1761641941e+01   -7.5181443061e+00    7.5900689324e-01   -2.6837424534e+00   -1.2775667440e+01    5.1600000000e+02    2.4888986917e-02    5.4239341085e-01
        16   -1.0474905098e+01    1.1007245632e+02   -2.1873059723e+01    1.1398154625e+01   -7.0593150325e+00    5.5474962958e-01   -2.5928268800e+00   -1.2775667440e+01    5.1600000000e+02    2.5871042500e-02    5.3808139535e-01
        17   -1.0432652435e+01    1.0930180683e+02   -2.1945496094e+01    1.1512843659e+01   -7.2487558758e+00    5.7494194748e-01   -2.4960147254e+00   -1.2775667440e+01    5.1600000000e+02    2.5297146500e-02    5.4074612403e-01
        18   -1.0491943495e+01    1.1077181569e+02   -2.1933655871e+01    1.1441712375e+01   -7.0029720916e+00    5.2223811143e-01   -2.6772544502e+00   -1.2775667440e+01    5.1600000000e+02    2.5052155417e-02    5.3575581395e-01
        19   -1.0488643717e+01    1.1037084053e+02   -2.2253471171e+01    1.1764827454e+01   -7.5025559870e+00    6.3784383114e-01   -2.6130915749e+00   -1.2775667440e+01    5.1600000000e+02    2.4950609833e-02    5.3895348837e-01
        20   -1.0488282338e+01    1.1036707187e+02   -2.2065529446e+01    1.1577247108e+01   -7.1792760676e+00    5.4797223608e-01   -2.6585581741e+00   -1.2775667440e+01    5.1600000000e+02    2.4953535833e-02    5.4001937984e-01
        21   -1.0465412951e+01    1.0993888174e+02   -2.1732897488e+01    1.1267484538e+01   -7.0499899880e+00    6.0327878168e-01   -2.5105188417e+00   -1.2775667440e+01    5.1600000000e+02    2.4998348000e-02    5.3975290698e-01
        22   -1.0468195845e+01    1.1005668193e+02   -2.1961626660e+01    1.1493430816e+01   -7.2307449724e+00    6.2640712218e-01   -2.5816213700e+00   -1.2775667440e+01    5.1600000000e+02    2.4983307667e-02    5.3897771318e-01
        23   -1.0443913626e+01    1.0941314478e+02   -2.1826224270e+01    1.1382310644e+01   -7.1955675753e+00    6.1243803234e-01   -2.4674272871e+00   -1.2775667440e+01    5.1600000000e+02    2.4835635333e-02    5.3849321705e-01
        24   -1.0510829591e+01    1.1084628492e+02   -2.2160117754e+01    1.1649288163e+01   -7.2902162249e+00    5.7404250390e-01   -2.6682765930e+00   -1.2775667440e+01    5.1600000000e+02    2.4568990833e-02    5.3611918605e-01
        25   -1.0475611369e+01    1.1010071046e+02   -2.2288544325e+01    1.1812932956e+01   -7.5480303546e+00    5.6993182547e-01   -2.5347783555e+00   -1.2775667440e+01    5.1600000000e+02    2.4875599167e-02    5.4118217054e-01
        26   -1.0440580655e+01    1.0938612542e+02   -2.2018708065e+01    1.1578127410e+01   -7.2199123384e+00    6.1103351853e-01   -2.6341618044e+00   -1.2775667440e+01    5.1600000000e+02    2.4849828583e-02    5.3737887597e-01
        27   -1.0485737175e+01    1.1030972922e+02   -2.1853273665e+01    1.1367536491e+01   -6.9602596079e+00    5.2553632898e-01   -2.6428829463e+00   -1.2775667440e+01    5.1600000000e+02    2.4852969250e-02    5.4176356589e-01
        28   -1.0490339433e+01    1.1043176230e+02   -2.1745529092e+01    1.1255189659e+01   -7.0262292953e+00    6.4043703596e-01   -2.5840693922e+00   -1.2775667440e+01    5.1600000000e+02    2.5481957750e-02    5.4060077519e-01
        29   -1.0470387410e+01    1.1005888668e+02   -2.1751847563e+01    1.1281460154e+01   -6.9601914486e+00    6.1985367452e-01   -2.6358423492e+00   -1.2775667440e+01    5.1600000000e+02    2.5248447250e-02    5.3725775194e-01
