#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0424726088e+01    1.0907387500e+02   -2.1630406806e+01    1.1205680718e+01   -6.5349940909e+00    4.1068799681e-01   -2.7304332714e+00   -1.2775667440e+01    2.6400000000e+02    2.1606106000e-02    5.3773674242e-01
         1   -1.0498945146e+01    1.1055525981e+02   -2.1973337433e+01    1.1474392287e+01   -7.0940843983e+00    5.6637041095e-01   -2.6699560050e+00   -1.2775667440e+01    2.6400000000e+02    2.1535952000e-02    5.3399621212e-01
         2   -1.0514206067e+01    1.1091513523e+02   -2.1723295139e+01    1.1209089072e+01   -6.8687591016e+00    6.5088325508e-01   -2.7297518517e+00   -1.2775667440e+01    2.6400000000e+02    2.1588143000e-02    5.3484848485e-01
         3   -1.0478650456e+01    1.1033764655e+02   -2.2208325749e+01    1.1729675293e+01   -7.4457076056e+00    6.3184590320e-01   -2.6187966065e+00   -1.2775667440e+01    2.6400000000e+02    2.1497953000e-02    5.3177083333e-01
         4   -1.0450140817e+01    1.0968169877e+02   -2.2277625368e+01    1.1827484551e+01   -7.5841991739e+00    7.2348289753e-01   -2.6412416514e+00   -1.2775667440e+01    2.6400000000e+02    2.1861640000e-02    5.3546401515e-01
         5   -1.0484523334e+01    1.1043053966e+02   -2.1744052883e+01    1.1259529550e+01   -6.8560065717e+00    5.8082852793e-01   -2.6932073994e+00   -1.2775667440e+01    2.6400000000e+02    2.1830635000e-02    5.3276515152e-01
         6   -1.0482865811e+01    1.1030605095e+02   -2.2162676276e+01    1.1679810465e+01   -7.2398417030e+00    4.6553814321e-01   -2.6127052757e+00   -1.2775667440e+01    2.6400000000e+02    2.1628432000e-02    5.3650568182e-01
         7   -1.0532441680e+01    1.1133639742e+02   -2.1535661019e+01    1.1003219338e+01   -6.7448986942e+00    6.9574462325e-01   -2.7108395078e+00   -1.2775667440e+01    2.6400000000e+02    2.1815324000e-02    5.3442234848e-01
         8   -1.0472315115e+01    1.1009531240e+02   -2.1858621015e+01    1.1386305900e+01   -7.2714648692e+00    9.2780591103e-01   -2.7392946166e+00   -1.2775667440e+01    2.6400000000e+02    2.2088492000e-02    5.3712121212e-01
         9   -1.0467131401e+01    1.1009711146e+02   -2.1968637934e+01    1.1501506533e+01   -7.1944908235e+00    6.3121997797e-01   -2.6296996478e+00   -1.2775667440e+01    2.6400000000e+02    2.2326488000e-02    5.3323863636e-01
        10   -1.0502427032e+01    1.1069451939e+02   -2.2247580638e+01    1.1745153606e+01   -7.5795181242e+00    7.1559132282e-01   -2.6079863966e+00   -1.2775667440e+01    2.6400000000e+02    2.3122715000e-02    5.3489583333e-01
        11   -1.0469462165e+01    1.0996128086e+02   -2.1574353857e+01    1.1104891691e+01   -6.9486404018e+00    8.1417063828e-01   -2.6642166529e+00   -1.2775667440e+01    2.6400000000e+02    2.2719529000e-02    5.3574810606e-01
        12   -1.0473173128e+01    1.1010111773e+02   -2.1922917786e+01    1.1449744658e+01   -6.9819315726e+00    5.5890838760e-01   -2.7242271607e+00   -1.2775667440e+01    2.6400000000e+02    2.2543455000e-02    5.3508522727e-01
        13   -1.0444591482e+01    1.0949504009e+02   -2.2226003005e+01    1.1781411523e+01   -7.3142717809e+00    5.9810396475e-01   -2.7341677486e+00   -1.2775667440e+01    2.6400000000e+02    2.2712702000e-02    5.3688446970e-01
        14   -1.0504061950e+01    1.1071594554e+02   -2.1881627047e+01    1.1377565096e+01   -6.9813608282e+00    6.1311828372e-01   -2.7377170619e+00   -1.2775667440e+01    2.6400000000e+02    2.2475830000e-02    5.3366477273e-01
        15   -1.0512221043e+01    1.1098429930e+02   -2.2147734070e+01    1.1635513027e+01   -7.3750960611e+00    6.6737892630e-01   -2.6643494951e+00   -1.2775667440e+01    2.6400000000e+02    2.2775888000e-02    5.3238636364e-01
        16   -1.0569433963e+01    1.1207715854e+02   -2.2444831776e+01    1.1875397813e+01   -7.4133882506e+00    5.9095851473e-01   -2.8467345999e+00   -1.2775667440e+01    2.6400000000e+02    2.2505129000e-02    5.3783143939e-01
        17   -1.0448826183e+01    1.0966168592e+02   -2.1987172421e+01    1.1538346237e+01   -7.1963983997e+00    6.1242362086e-01   -2.6275302016e+00   -1.2775667440e+01    2.6400000000e+02    2.2627336000e-02    5.3072916667e-01
        18   -1.0455353632e+01    1.0976381240e+02   -2.2221270258e+01    1.1765916625e+01   -7.4496891776e+00    5.4344073788e-01   -2.5393543777e+00   -1.2775667440e+01    2.6400000000e+02    2.2753631000e-02    5.3830492424e-01
