#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0487022015e+01    1.1047785477e+02   -2.2378966760e+01    1.1891944745e+01   -7.4550908808e+00    5.9244639910e-01   -2.7406548377e+00   -1.2775667440e+01    2.6400000000e+02    2.1223245000e-02    5.3697916667e-01
         1   -1.0551347855e+01    1.1176740683e+02   -2.2103977671e+01    1.1552629816e+01   -7.2491917777e+00    5.9639556588e-01   -2.6755140191e+00   -1.2775667440e+01    2.6400000000e+02    1.9739125000e-02    5.3513257576e-01
         2   -1.0525786252e+01    1.1122867403e+02   -2.2089493785e+01    1.1563707533e+01   -7.0417106701e+00    4.6958110831e-01   -2.7416967832e+00   -1.2775667440e+01    2.6400000000e+02    1.8668022000e-02    5.3233901515e-01
         3   -1.0490714067e+01    1.1040201922e+02   -2.2156671261e+01    1.1665957194e+01   -7.1398256949e+00    5.3819337958e-01   -2.7793715053e+00   -1.2775667440e+01    2.6400000000e+02    1.8785446000e-02    5.4029356061e-01
         4   -1.0503754073e+01    1.1073228719e+02   -2.2167917637e+01    1.1664163564e+01   -7.4171748898e+00    7.1869068551e-01   -2.6937659926e+00   -1.2775667440e+01    2.6400000000e+02    1.8693853000e-02    5.3271780303e-01
         5   -1.0540531660e+01    1.1153931928e+02   -2.1569204183e+01    1.1028672523e+01   -6.7181171817e+00    5.6185242142e-01   -2.6372719825e+00   -1.2775667440e+01    2.6400000000e+02    1.8710003000e-02    5.4171401515e-01
         6   -1.0418267099e+01    1.0928294797e+02   -2.1645394801e+01    1.1227127703e+01   -6.5896310518e+00    3.8462679256e-01   -2.6647231019e+00   -1.2775667440e+01    2.6400000000e+02    1.8740383000e-02    5.3589015152e-01
         7   -1.0517606575e+01    1.1104396056e+02   -2.1951832755e+01    1.1434226180e+01   -7.2184499234e+00    6.2244174145e-01   -2.5801571331e+00   -1.2775667440e+01    2.6400000000e+02    1.9186647000e-02    5.2850378788e-01
         8   -1.0559142870e+01    1.1191466075e+02   -2.2299551853e+01    1.1740408982e+01   -7.3639931906e+00    6.0520528508e-01   -2.7650965068e+00   -1.2775667440e+01    2.6400000000e+02    1.8233252000e-02    5.3267045455e-01
         9   -1.0527642919e+01    1.1139571789e+02   -2.2185375286e+01    1.1657732367e+01   -7.1365171016e+00    5.0226836695e-01   -2.7754591111e+00   -1.2775667440e+01    2.6400000000e+02    1.8174448000e-02    5.3484848485e-01
        10   -1.0398921971e+01    1.0861781190e+02   -2.1840820627e+01    1.1441898656e+01   -7.0095949047e+00    5.6493861900e-01   -2.6204969014e+00   -1.2775667440e+01    2.6400000000e+02    1.8357579000e-02    5.3470643939e-01
        11   -1.0486206596e+01    1.1033524812e+02   -2.2025335966e+01    1.1539129370e+01   -7.3017198129e+00    5.8193673980e-01   -2.5298854524e+00   -1.2775667440e+01    2.6400000000e+02    1.9443202000e-02    5.3972537879e-01
        12   -1.0517584417e+01    1.1094603064e+02   -2.2022849578e+01    1.1505265161e+01   -7.2408673004e+00    6.2237634297e-01   -2.6286911799e+00   -1.2775667440e+01    2.6400000000e+02    2.0567308000e-02    5.4209280303e-01
        13   -1.0542769283e+01    1.1206610576e+02   -2.1714932334e+01    1.1172163052e+01   -6.8854480188e+00    6.0599932832e-01   -2.6598162034e+00   -1.2775667440e+01    2.6400000000e+02    1.8813502000e-02    5.3678977273e-01
        14   -1.0528357622e+01    1.1123918986e+02   -2.2248975859e+01    1.1720618237e+01   -7.4795576346e+00    6.1059504163e-01   -2.6043458260e+00   -1.2775667440e+01    2.6400000000e+02    1.8928952000e-02    5.3655303030e-01
        15   -1.0529156386e+01    1.1130186752e+02   -2.2674413944e+01    1.2145257558e+01   -7.9845230248e+00    6.3655984484e-01   -2.5507833234e+00   -1.2775667440e+01    2.6400000000e+02    1.8613211000e-02    5.3522727273e-01
        16   -1.0455651362e+01    1.0975799543e+02   -2.2453036096e+01    1.1997384735e+01   -7.6306089340e+00    5.9460143900e-01   -2.6413611611e+00   -1.2775667440e+01    2.6400000000e+02    1.8702702000e-02    5.3536931818e-01
        17   -1.0522049558e+01    1.1117911302e+02   -2.1756804493e+01    1.1234754935e+01   -6.9151715197e+00    6.7666512864e-01   -2.7426306619e+00   -1.2775667440e+01    2.6400000000e+02    1.8728886000e-02    5.3735795455e-01
        18   -1.0507312610e+01    1.1080429866e+02   -2.2066484468e+01    1.1559171858e+01   -7.1282252763e+00    5.4126797109e-01   -2.7038597221e+00   -1.2775667440e+01    2.6400000000e+02    1.8906074000e-02    5.3385416667e-01
        19   -1.0537600333e+01    1.1142174087e+02   -2.1908534539e+01    1.1370934206e+01   -7.3494662861e+00    8.9492753565e-01   -2.6783283479e+00   -1.2775667440e+01    2.6400000000e+02    1.8669511000e-02    5.3030303030e-01
        20   -1.0413514308e+01    1.0885317047e+02   -2.1932403801e+01    1.1518889493e+01   -6.9115069500e+00    5.4379619696e-01   -2.7890256077e+00   -1.2775667440e+01    2.6400000000e+02    1.8846757000e-02    5.3598484848e-01
        21   -1.0501795960e+01    1.1069161618e+02   -2.2142902131e+01    1.1641106171e+01   -7.4893365619e+00    7.1415976630e-01   -2.5920578951e+00   -1.2775667440e+01    2.6400000000e+02    1.9205294000e-02    5.3702651515e-01
        22   -1.0541564041e+01    1.1148817860e+02   -2.1649780493e+01    1.1108216452e+01   -6.7551425932e+00    6.5556405598e-01   -2.7745345155e+00   -1.2775667440e+01    2.6400000000e+02    1.9029141000e-02    5.3475378788e-01
        23   -1.0464835215e+01    1.0994444928e+02   -2.2018443678e+01    1.1553608463e+01   -7.2236854254e+00    6.7661289434e-01   -2.6957037072e+00   -1.2775667440e+01    2.6400000000e+02    1.9147295000e-02    5.3674242424e-01
        24   -1.0445248490e+01    1.0946032352e+02   -2.1714599710e+01    1.1269351219e+01   -6.7498772165e+00    4.9865829255e-01   -2.6877133456e+00   -1.2775667440e+01    2.6400000000e+02    1.9078321000e-02    5.3442234848e-01
        25   -1.0504129317e+01    1.1075172948e+02   -2.1946378496e+01    1.1442249179e+01   -7.0499662676e+00    5.2750200781e-01   -2.6482467955e+00   -1.2775667440e+01    2.6400000000e+02    1.9317456000e-02    5.3726325758e-01
        26   -1.0527011993e+01    1.1123650936e+02   -2.2209923997e+01    1.1682912004e+01   -7.1872637184e+00    5.1721502794e-01   -2.7642078665e+00   -1.2775667440e+01    2.6400000000e+02    1.9608195000e-02    5.3224431818e-01
        27   -1.0469147481e+01    1.0991253614e+02   -2.1891386051e+01    1.1422238570e+01   -7.1683290718e+00    6.9397478320e-01   -2.6413643221e+00   -1.2775667440e+01    2.6400000000e+02    1.9502525000e-02    5.3153409091e-01
        28   -1.0449010119e+01    1.0959814396e+02   -2.1787501772e+01    1.1338491653e+01   -6.9214578875e+00    5.7457598625e-01   -2.6649524304e+00   -1.2775667440e+01    2.6400000000e+02    2.2997369000e-02    5.2571022727e-01
        29   -1.0500700009e+01    1.1061024271e+02   -2.1953420887e+01    1.1452720878e+01   -7.0563732424e+00    5.7449440626e-01   -2.6958746110e+00   -1.2775667440e+01    2.6400000000e+02    1.9822020000e-02    5.3333333333e-01
        30   -1.0417030342e+01    1.0891609416e+02   -2.1925902007e+01    1.1508871665e+01   -7.1869917511e+00    6.9649585886e-01   -2.6597386742e+00   -1.2775667440e+01    2.6400000000e+02    1.9462838000e-02    5.3304924242e-01
        31   -1.0349426622e+01    1.0788473773e+02   -2.1937704522e+01    1.1588277900e+01   -6.8638566282e+00    3.5833255883e-01   -2.6565130119e+00   -1.2775667440e+01    2.6400000000e+02    1.9971337000e-02    5.4005681818e-01
        32   -1.0531101912e+01    1.1128070347e+02   -2.1880006007e+01    1.1348904094e+01   -7.3084901072e+00    6.2702321998e-01   -2.4228716792e+00   -1.2775667440e+01    2.6400000000e+02    2.0389308000e-02    5.3925189394e-01
        33   -1.0481333410e+01    1.1025713748e+02   -2.2064339412e+01    1.1583006002e+01   -7.2569913221e+00    6.1822597715e-01   -2.6499066268e+00   -1.2775667440e+01    2.6400000000e+02    2.0528173000e-02    5.3910984848e-01
        34   -1.0574944341e+01    1.1216818073e+02   -2.1835326303e+01    1.1260381962e+01   -7.0268973760e+00    7.0014843355e-01   -2.7329099202e+00   -1.2775667440e+01    2.6400000000e+02    2.0022376000e-02    5.4285037879e-01
        35   -1.0474271964e+01    1.1011488127e+02   -2.1781010518e+01    1.1306738554e+01   -6.8239022439e+00    5.5147862139e-01   -2.7329194558e+00   -1.2775667440e+01    2.6400000000e+02    1.9721425000e-02    5.2964015152e-01
        36   -1.0518430640e+01    1.1108053990e+02   -2.1722923716e+01    1.1204493076e+01   -6.8505062014e+00    6.8591040325e-01   -2.7826604781e+00   -1.2775667440e+01    2.6400000000e+02    1.9607481000e-02    5.3361742424e-01
        37   -1.0441427732e+01    1.0942909614e+02   -2.2196791969e+01    1.1755364237e+01   -7.0765740788e+00    5.0193776218e-01   -2.8464882119e+00   -1.2775667440e+01    2.6400000000e+02    2.0248022000e-02    5.3309659091e-01
        38   -1.0497209842e+01    1.1067222142e+02   -2.2506137835e+01    1.2008927992e+01   -7.7845863205e+00    6.2757417723e-01   -2.5734582511e+00   -1.2775667440e+01    2.6400000000e+02    2.0391358000e-02    5.3764204545e-01
        39   -1.0453045847e+01    1.0968249725e+02   -2.2565082617e+01    1.2112036770e+01   -7.8051992757e+00    5.6704297970e-01   -2.5512588812e+00   -1.2775667440e+01    2.6400000000e+02    1.9555634000e-02    5.3953598485e-01
        40   -1.0472998850e+01    1.1012866161e+02   -2.2836418748e+01    1.2363419898e+01   -7.9343379163e+00    5.0361427656e-01   -2.6300276675e+00   -1.2775667440e+01    2.6400000000e+02    1.9789940000e-02    5.3982007576e-01
        41   -1.0561016404e+01    1.1193161139e+02   -2.1889671227e+01    1.1328654823e+01   -7.2339566325e+00    8.2011409887e-01   -2.7001612534e+00   -1.2775667440e+01    2.6400000000e+02    2.0062343000e-02    5.3896780303e-01
        42   -1.0521176693e+01    1.1125401031e+02   -2.1913352352e+01    1.1392175659e+01   -7.3085800956e+00    8.6205237847e-01   -2.6911571950e+00   -1.2775667440e+01    2.6400000000e+02    2.0264823000e-02    5.4128787879e-01
        43   -1.0508722783e+01    1.1098264847e+02   -2.2014532412e+01    1.1505809629e+01   -7.1591931018e+00    6.2927512430e-01   -2.7089469942e+00   -1.2775667440e+01    2.6400000000e+02    1.9896484000e-02    5.3418560606e-01
        44   -1.0554197707e+01    1.1312308594e+02   -2.1413485731e+01    1.0859288024e+01   -6.5116775485e+00    5.6784874904e-01   -2.6939894911e+00   -1.2775667440e+01    2.6400000000e+02    1.9733109000e-02    5.3920454545e-01
        45   -1.0438936918e+01    1.0944643741e+02   -2.2064001564e+01    1.1625064646e+01   -7.1312088694e+00    5.6343862262e-01   -2.7205638771e+00   -1.2775667440e+01    2.6400000000e+02    1.9546278000e-02    5.3598484848e-01
        46   -1.0560364781e+01    1.1194534208e+02   -2.2170243449e+01    1.1609878668e+01   -7.2850964647e+00    5.4027619589e-01   -2.6497557403e+00   -1.2775667440e+01    2.6400000000e+02    2.0630960000e-02    5.3546401515e-01
        47   -1.0540226220e+01    1.1158662187e+02   -2.1965153682e+01    1.1424927462e+01   -6.9940737336e+00    5.4320015768e-01   -2.7386126657e+00   -1.2775667440e+01    2.6400000000e+02    2.0505078000e-02    5.3418560606e-01
        48   -1.0499165456e+01    1.1063620342e+02   -2.2172802785e+01    1.1673637329e+01   -7.2048172345e+00    5.4395939864e-01   -2.7362775085e+00   -1.2775667440e+01    2.6400000000e+02    1.9659540000e-02    5.3522727273e-01
        49   -1.0433910273e+01    1.0936736881e+02   -2.2070523708e+01    1.1636613435e+01   -7.0074748623e+00    4.1439627712e-01   -2.7017776823e+00   -1.2775667440e+01    2.6400000000e+02    1.9663641000e-02    5.3366477273e-01
        50   -1.0430003190e+01    1.0923211872e+02   -2.2473126943e+01    1.2043123753e+01   -7.7318045378e+00    6.2708048141e-01   -2.5927354461e+00   -1.2775667440e+01    2.6400000000e+02    2.0104116000e-02    5.2997159091e-01
        51   -1.0484525641e+01    1.1033282966e+02   -2.2222755277e+01    1.1738229636e+01   -7.0933311820e+00    4.5064891340e-01   -2.8044055680e+00   -1.2775667440e+01    2.6400000000e+02    1.8771370000e-02    5.3110795455e-01
        52   -1.0463993289e+01    1.0994719659e+02   -2.1542341547e+01    1.1078348258e+01   -6.4465133302e+00    4.9552216473e-01   -2.8156829411e+00   -1.2775667440e+01    2.6400000000e+02    1.8134391000e-02    5.4081439394e-01
        53   -1.0487003460e+01    1.1041899445e+02   -2.1984984502e+01    1.1497981042e+01   -7.1952309309e+00    6.5488272613e-01   -2.6689688567e+00   -1.2775667440e+01    2.6400000000e+02    1.8299367000e-02    5.3664772727e-01
        54   -1.0422618287e+01    1.0911136942e+02   -2.2224978557e+01    1.1802360270e+01   -7.4425327163e+00    7.8361406522e-01   -2.7903924659e+00   -1.2775667440e+01    2.6400000000e+02    1.9303747000e-02    5.3783143939e-01
        55   -1.0471541056e+01    1.1007769158e+02   -2.2181932118e+01    1.1710391062e+01   -7.6223541726e+00    7.6470883129e-01   -2.5486193365e+00   -1.2775667440e+01    2.6400000000e+02    1.8701300000e-02    5.3764204545e-01
        56   -1.0449932142e+01    1.0984932032e+02   -2.2320535559e+01    1.1870603418e+01   -7.3435699957e+00    5.5219776593e-01   -2.7534958894e+00   -1.2775667440e+01    2.6400000000e+02    1.9007165000e-02    5.3508522727e-01
        57   -1.0486614242e+01    1.1054784308e+02   -2.2542262079e+01    1.2055647837e+01   -7.7920079065e+00    6.2626953092e-01   -2.6008562631e+00   -1.2775667440e+01    2.6400000000e+02    1.8906859000e-02    5.3224431818e-01
        58   -1.0429625563e+01    1.0920108497e+02   -2.1964967752e+01    1.1535342190e+01   -7.1910462947e+00    7.3874689540e-01   -2.7370009125e+00   -1.2775667440e+01    2.6400000000e+02    1.9088292000e-02    5.3858901515e-01
        59   -1.0501278685e+01    1.1075964639e+02   -2.1990149813e+01    1.1488871129e+01   -7.1744151491e+00    6.0357916299e-01   -2.6436463868e+00   -1.2775667440e+01    2.6400000000e+02    1.8809986000e-02    5.3626893939e-01
        60   -1.0451710832e+01    1.0964031051e+02   -2.2037610221e+01    1.1585899390e+01   -7.2648442801e+00    7.0170531123e-01   -2.6988038121e+00   -1.2775667440e+01    2.6400000000e+02    1.9045928000e-02    5.3437500000e-01
        61   -1.0526373241e+01    1.1133642575e+02   -2.2059890345e+01    1.1533517104e+01   -7.0148297939e+00    5.2496255923e-01   -2.7943556699e+00   -1.2775667440e+01    2.6400000000e+02    1.9171617000e-02    5.4138257576e-01
        62   -1.0458996598e+01    1.0983577239e+02   -2.1805409131e+01    1.1346412532e+01   -6.8235426878e+00    5.0967585822e-01   -2.7158748609e+00   -1.2775667440e+01    2.6400000000e+02    1.9111236000e-02    5.4081439394e-01
        63   -1.0504175540e+01    1.1069581867e+02   -2.2151893728e+01    1.1647718187e+01   -7.1131351754e+00    4.3654643019e-01   -2.6996375421e+00   -1.2775667440e+01    2.6400000000e+02    1.9340768000e-02    5.3243371212e-01
        64   -1.0519959426e+01    1.1107718350e+02   -2.1955955754e+01    1.1435996328e+01   -7.1522210951e+00    6.1151573326e-01   -2.6395829520e+00   -1.2775667440e+01    2.6400000000e+02    1.9556819000e-02    5.3366477273e-01
        65   -1.0543158711e+01    1.1230917963e+02   -2.1811357989e+01    1.1268199278e+01   -7.1403341558e+00    7.2772769959e-01   -2.6230840921e+00   -1.2775667440e+01    2.6400000000e+02    1.8951356000e-02    5.3631628788e-01
        66   -1.0537956372e+01    1.1144877431e+02   -2.2099715531e+01    1.1561759160e+01   -7.3475119667e+00    7.6638034167e-01   -2.7429164661e+00   -1.2775667440e+01    2.6400000000e+02    1.8999745000e-02    5.3636363636e-01
        67   -1.0436940013e+01    1.1005458069e+02   -2.2344602966e+01    1.1907662953e+01   -7.2851167759e+00    4.8071706423e-01   -2.7645358143e+00   -1.2775667440e+01    2.6400000000e+02    1.8749825000e-02    5.3328598485e-01
        68   -1.0480189136e+01    1.1026346007e+02   -2.2427482900e+01    1.1947293764e+01   -7.6635976517e+00    7.0210096604e-01   -2.6903187738e+00   -1.2775667440e+01    2.6400000000e+02    1.8955731000e-02    5.3053977273e-01
        69   -1.0498890976e+01    1.1076349882e+02   -2.2379908885e+01    1.1881017909e+01   -7.5817367828e+00    6.6806201846e-01   -2.6905666803e+00   -1.2775667440e+01    2.6400000000e+02    1.9043402000e-02    5.4081439394e-01
        70   -1.0526195051e+01    1.1122507562e+02   -2.2323449210e+01    1.1797254158e+01   -7.5446818734e+00    6.4485958373e-01   -2.6479594799e+00   -1.2775667440e+01    2.6400000000e+02    1.9097318000e-02    5.3267045455e-01
        71   -1.0519734850e+01    1.1112730255e+02   -2.1999818562e+01    1.1480083712e+01   -6.9666718411e+00    5.2126756931e-01   -2.7787468497e+00   -1.2775667440e+01    2.6400000000e+02    1.9107201000e-02    5.3470643939e-01
        72   -1.0582047664e+01    1.1349101981e+02   -2.1970073103e+01    1.1388025439e+01   -7.0891985434e+00    5.7162279730e-01   -2.6768299163e+00   -1.2775667440e+01    2.6400000000e+02    1.9499842000e-02    5.3825757576e-01
        73   -1.0541697941e+01    1.1179509211e+02   -2.2181034035e+01    1.1639336094e+01   -7.2266899524e+00    5.0024401350e-01   -2.6789206557e+00   -1.2775667440e+01    2.6400000000e+02    1.9408128000e-02    5.3503787879e-01
        74   -1.0528189268e+01    1.1120535812e+02   -2.1833393828e+01    1.1305204560e+01   -7.0253947155e+00    7.5679202729e-01   -2.7891236991e+00   -1.2775667440e+01    2.6400000000e+02    1.9471324000e-02    5.3120265152e-01
        75   -1.0516939847e+01    1.1110758294e+02   -2.2308460680e+01    1.1791520833e+01   -7.4891284490e+00    6.1167430437e-01   -2.6553390949e+00   -1.2775667440e+01    2.6400000000e+02    1.9054533000e-02    5.3551136364e-01
        76   -1.0483117709e+01    1.1020869530e+02   -2.2015955688e+01    1.1532837979e+01   -7.0303651111e+00    5.0221307328e-01   -2.7121362097e+00   -1.2775667440e+01    2.6400000000e+02    1.9291308000e-02    5.3892045455e-01
        77   -1.0514881139e+01    1.1091909468e+02   -2.1968757808e+01    1.1453876670e+01   -6.9306019112e+00    5.7507890437e-01   -2.8375673614e+00   -1.2775667440e+01    2.6400000000e+02    1.9348482000e-02    5.3413825758e-01
        78   -1.0550806606e+01    1.1184365261e+02   -2.1915180191e+01    1.1364373585e+01   -7.2811988444e+00    8.2744643461e-01   -2.6857603410e+00   -1.2775667440e+01    2.6400000000e+02    1.9072209000e-02    5.3636363636e-01
        79   -1.0556970679e+01    1.1178436661e+02   -2.1981235366e+01    1.1424264687e+01   -6.9796008865e+00    5.4233946488e-01   -2.7683065038e+00   -1.2775667440e+01    2.6400000000e+02    1.9393531000e-02    5.3271780303e-01
        80   -1.0524955977e+01    1.1114165676e+02   -2.2223209047e+01    1.1698253070e+01   -7.3561443718e+00    6.5956008038e-01   -2.7509573155e+00   -1.2775667440e+01    2.6400000000e+02    1.9324455000e-02    5.3233901515e-01
        81   -1.0491979232e+01    1.1042881112e+02   -2.1909437307e+01    1.1417458075e+01   -7.1278832448e+00    5.8231803629e-01   -2.5882046582e+00   -1.2775667440e+01    2.6400000000e+02    1.9366476000e-02    5.3319128788e-01
