#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0515526657e+01    1.1095532387e+02   -2.2003305346e+01    1.1487778689e+01   -7.1727633023e+00    5.6178482873e-01   -2.6166594321e+00   -1.2775667440e+01    2.6400000000e+02    1.8251681000e-02    5.3768939394e-01
         1   -1.0477528818e+01    1.1013151319e+02   -2.2145473317e+01    1.1667944499e+01   -7.2340452004e+00    6.1421614220e-01   -2.7499768182e+00   -1.2775667440e+01    2.6400000000e+02    1.8448877000e-02    5.4209280303e-01
         2   -1.0540164212e+01    1.1150066245e+02   -2.2379231687e+01    1.1839067475e+01   -7.7494863914e+00    7.4086084538e-01   -2.5949387011e+00   -1.2775667440e+01    2.6400000000e+02    1.8586659000e-02    5.3839962121e-01
         3   -1.0435081626e+01    1.0941174146e+02   -2.1401772638e+01    1.0966691012e+01   -7.0623578862e+00    8.7973859695e-01   -2.4434859087e+00   -1.2775667440e+01    2.6400000000e+02    1.8644467000e-02    5.3844696970e-01
         4   -1.0517227207e+01    1.1162334016e+02   -2.1562715591e+01    1.1045488384e+01   -6.8134641313e+00    5.9904731864e-01   -2.5726313382e+00   -1.2775667440e+01    2.6400000000e+02    1.8627708000e-02    5.3901515152e-01
         5   -1.0516580127e+01    1.1127052708e+02   -2.2226440203e+01    1.1709860075e+01   -7.1346771032e+00    4.2185953364e-01   -2.7379551927e+00   -1.2775667440e+01    2.6400000000e+02    1.8556999000e-02    5.3517992424e-01
         6   -1.0459521276e+01    1.0971938520e+02   -2.1843246183e+01    1.1383724908e+01   -7.1757842596e+00    7.6228542634e-01   -2.6540799099e+00   -1.2775667440e+01    2.6400000000e+02    2.0411625000e-02    5.4124053030e-01
         7   -1.0579938470e+01    1.1242192006e+02   -2.2190704569e+01    1.1610766098e+01   -7.5575742583e+00    7.7488989875e-01   -2.6323527689e+00   -1.2775667440e+01    2.6400000000e+02    1.9375291000e-02    5.3702651515e-01
         8   -1.0546359091e+01    1.1157812087e+02   -2.2473831526e+01    1.1927472435e+01   -7.5787343552e+00    6.6261812226e-01   -2.7820478528e+00   -1.2775667440e+01    2.6400000000e+02    1.8165529000e-02    5.3148674242e-01
         9   -1.0477153445e+01    1.1014945676e+02   -2.1956620872e+01    1.1479467427e+01   -7.0780201932e+00    4.3589116542e-01   -2.5388244035e+00   -1.2775667440e+01    2.6400000000e+02    1.8562148000e-02    5.4171401515e-01
        10   -1.0467360732e+01    1.0992684619e+02   -2.2260554344e+01    1.1793193612e+01   -7.4977479229e+00    6.0503362227e-01   -2.5921726029e+00   -1.2775667440e+01    2.6400000000e+02    1.8644812000e-02    5.3787878788e-01
        11   -1.0465218626e+01    1.0995936108e+02   -2.1847895584e+01    1.1382676959e+01   -7.0700098145e+00    5.1359378942e-01   -2.5158121190e+00   -1.2775667440e+01    2.6400000000e+02    1.8734056000e-02    5.4071969697e-01
        12   -1.0513444600e+01    1.1086166611e+02   -2.2453411682e+01    1.1939967082e+01   -7.6475706109e+00    6.6450952988e-01   -2.6946831610e+00   -1.2775667440e+01    2.6400000000e+02    2.0847610000e-02    5.4223484848e-01
        13   -1.0509871494e+01    1.1076372942e+02   -2.1619035881e+01    1.1109164387e+01   -6.8518897642e+00    6.0675690353e-01   -2.5982355806e+00   -1.2775667440e+01    2.6400000000e+02    1.9972238000e-02    5.3641098485e-01
        14   -1.0452985604e+01    1.0986049844e+02   -2.1906497961e+01    1.1453512356e+01   -7.2367482951e+00    7.7388252288e-01   -2.6679647482e+00   -1.2775667440e+01    2.6400000000e+02    1.7880657000e-02    5.4209280303e-01
        15   -1.0444738902e+01    1.0944994944e+02   -2.1763621781e+01    1.1318882879e+01   -7.1637112549e+00    6.3153067004e-01   -2.4557737560e+00   -1.2775667440e+01    2.6400000000e+02    1.8693332000e-02    5.3783143939e-01
        16   -1.0442579221e+01    1.0940890405e+02   -2.2124189975e+01    1.1681610754e+01   -7.4151637347e+00    6.2123655366e-01   -2.5545953533e+00   -1.2775667440e+01    2.6400000000e+02    1.8183214000e-02    5.4086174242e-01
        17   -1.0491988438e+01    1.1062461260e+02   -2.2079530609e+01    1.1587542171e+01   -7.3353144893e+00    6.4615435807e-01   -2.6147030372e+00   -1.2775667440e+01    2.6400000000e+02    1.8311514000e-02    5.3740530303e-01
        18   -1.0498476571e+01    1.1056634422e+02   -2.1872950022e+01    1.1374473450e+01   -7.0660436826e+00    6.2431512413e-01   -2.6555540229e+00   -1.2775667440e+01    2.6400000000e+02    1.8116974000e-02    5.3517992424e-01
