# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.0515603810e+01    3.7553473472e-01    1.0240389618e+03    1.0240000000e+03    0.0000000000e+00   -1.0512298384e+01    9.7605981840e-01    1.0000000000e+00
         1   -1.0546561976e+01    4.4981649900e-01    1.0243027363e+03    1.0240000000e+03    3.3333333333e-01   -1.0517506204e+01    9.7745805820e-01    9.9121093750e-01
         2   -1.0506414783e+01    4.0837914545e-01    1.0223358859e+03    1.0230000000e+03    3.3333333333e-01   -1.0561341836e+01    9.7658368647e-01    9.9608993157e-01
         3   -1.0515890257e+01    4.9753287611e-01    1.0227109399e+03    1.0210000000e+03    3.3333333333e-01   -1.0425093113e+01    9.7783487572e-01    9.9412340842e-01
         4   -1.0523370728e+01    4.0771299994e-01    1.0253700715e+03    1.0240000000e+03    3.3333333333e-01   -1.0452908220e+01    9.8026987629e-01    9.9707031250e-01
         5   -1.0511756716e+01    3.5275065378e-01    1.0225224430e+03    1.0240000000e+03    6.6666666667e-01   -1.0590224036e+01    9.7721692491e-01    9.9414062500e-01
         6   -1.0506657091e+01    3.8834048069e-01    1.0203790184e+03    1.0190000000e+03    6.6666666667e-01   -1.0439558279e+01    9.7460853087e-01    9.9705593719e-01
         7   -1.0523405246e+01    4.1094449165e-01    1.0266889194e+03    1.0230000000e+03    1.0000000000e+00   -1.0329538009e+01    9.7627921118e-01    9.9902248289e-01
         8   -1.0508372480e+01    3.9845614442e-01    1.0282139404e+03    1.0310000000e+03    3.3333333333e-01   -1.0654528059e+01    9.8253359997e-01    9.9515033948e-01
         9   -1.0523697180e+01    3.7616975262e-01    1.0230288497e+03    1.0270000000e+03    3.3333333333e-01   -1.0713709078e+01    9.7893534126e-01    9.8734177215e-01
        10   -1.0495977376e+01    3.4519684893e-01    1.0147066765e+03    1.0140000000e+03    1.3333333333e+00   -1.0476255232e+01    9.8013326817e-01    9.9605522682e-01
        11   -1.0501749099e+01    3.6517559232e-01    1.0292264743e+03    1.0200000000e+03    6.6666666667e-01   -1.0040130148e+01    9.7771647299e-01    1.0000000000e+00
        12   -1.0496586506e+01    3.4375253433e-01    1.0238144384e+03    1.0290000000e+03    3.3333333333e-01   -1.0756298981e+01    9.7914081050e-01    9.9805636540e-01
        13   -1.0497007160e+01    3.9597657569e-01    1.0291552682e+03    1.0290000000e+03    3.3333333333e-01   -1.0487525061e+01    9.7626518171e-01    9.9319727891e-01
        14   -1.0506291783e+01    3.7356609175e-01    1.0200801792e+03    1.0250000000e+03    6.6666666667e-01   -1.0748097720e+01    9.7700790460e-01    9.8926829268e-01
        15   -1.0505374022e+01    3.5783924826e-01    1.0228551583e+03    1.0190000000e+03    3.3333333333e-01   -1.0314527014e+01    9.7691640043e-01    9.9313052012e-01
        16   -1.0522020007e+01    3.5630107819e-01    1.0203402463e+03    1.0190000000e+03    6.6666666667e-01   -1.0449442276e+01    9.7561287734e-01    9.9705593719e-01
        17   -1.0520023322e+01    3.6820679874e-01    1.0235461075e+03    1.0200000000e+03    3.3333333333e-01   -1.0343000999e+01    9.8107690486e-01    9.9705882353e-01
        18   -1.0544163901e+01    3.5991893627e-01    1.0196782061e+03    1.0190000000e+03    0.0000000000e+00   -1.0497855686e+01    9.7344567107e-01    9.9705593719e-01
        19   -1.0550506983e+01    3.7805678978e-01    1.0273051218e+03    1.0230000000e+03    3.3333333333e-01   -1.0332692234e+01    9.7545563202e-01    9.9706744868e-01
        20   -1.0532660707e+01    3.3773719503e-01    1.0255983209e+03    1.0290000000e+03    3.3333333333e-01   -1.0711629996e+01    9.7997711603e-01    9.9319727891e-01
        21   -1.0511102714e+01    4.0381347266e-01    1.0247549920e+03    1.0250000000e+03    3.3333333333e-01   -1.0534220350e+01    9.7972693492e-01    9.9804878049e-01
        22   -1.0535597349e+01    4.9112928252e-01    1.0259906660e+03    1.0260000000e+03    3.3333333333e-01   -1.0522618735e+01    9.7561195088e-01    9.9512670565e-01
        23   -1.0541849542e+01    3.6217150499e-01    1.0251946567e+03    1.0250000000e+03    6.6666666667e-01   -1.0528395713e+01    9.7958956436e-01    9.9512195122e-01
        24   -1.0531616480e+01    3.4671089637e-01    1.0231342836e+03    1.0230000000e+03    3.3333333333e-01   -1.0531468555e+01    9.8163148050e-01    9.9608993157e-01
        25   -1.0510909444e+01    4.1053495541e-01    1.0238396752e+03    1.0240000000e+03    3.3333333333e-01   -1.0529719575e+01    9.7762140300e-01    9.9804687500e-01
        26   -1.0510477133e+01    3.8478076503e-01    1.0276468062e+03    1.0280000000e+03    3.3333333333e-01   -1.0527132793e+01    9.7740140396e-01    9.9513618677e-01
        27   -1.0531671329e+01    3.9983314193e-01    1.0298595209e+03    1.0300000000e+03    1.0000000000e+00   -1.0528442632e+01    9.7698079995e-01    9.9708737864e-01
        28   -1.0555970646e+01    4.5225996189e-01    1.0322316698e+03    1.0320000000e+03    6.6666666667e-01   -1.0531441466e+01    9.7724373081e-01    9.9612403101e-01
        29   -1.0544081039e+01    3.8404571162e-01    1.0343691762e+03    1.0340000000e+03    6.6666666667e-01   -1.0537101640e+01    9.8084140558e-01    9.9613152805e-01
        30   -1.0517388343e+01    4.6451726052e-01    1.0337815141e+03    1.0340000000e+03    3.3333333333e-01   -1.0540668861e+01    9.7333478779e-01    9.9516441006e-01
        31   -1.0505908719e+01    3.9437140800e-01    1.0324592634e+03    1.0330000000e+03    6.6666666667e-01   -1.0538900082e+01    9.7984761164e-01    9.9903194579e-01
        32   -1.0520742751e+01    3.3145066892e-01    1.0355203055e+03    1.0360000000e+03    3.3333333333e-01   -1.0535663185e+01    9.7712097889e-01    9.9517374517e-01
        33   -1.0524305304e+01    3.6169851182e-01    1.0326649459e+03    1.0330000000e+03    6.6666666667e-01   -1.0538108730e+01    9.7724441122e-01    9.9709583737e-01
        34   -1.0515891628e+01    3.9158958505e-01    1.0347033104e+03    1.0350000000e+03    0.0000000000e+00   -1.0535160653e+01    9.7411253685e-01    9.9227053140e-01
        35   -1.0538934604e+01    4.0170043743e-01    1.0318811972e+03    1.0320000000e+03    3.3333333333e-01   -1.0536409744e+01    9.8165875443e-01    9.9515503876e-01
        36   -1.0543506531e+01    4.2584251415e-01    1.0321419846e+03    1.0320000000e+03    6.6666666667e-01   -1.0534486248e+01    9.7827545594e-01    1.0000000000e+00
        37   -1.0513999919e+01    3.7171684342e-01    1.0398366589e+03    1.0400000000e+03    3.3333333333e-01   -1.0535720552e+01    9.7975815908e-01    9.9423076923e-01
        38   -1.0522836453e+01    3.1754565905e-01    1.0355251758e+03    1.0360000000e+03    6.6666666667e-01   -1.0542381237e+01    9.7975012683e-01    9.9517374517e-01
        39   -1.0533881259e+01    3.8752698107e-01    1.0348226143e+03    1.0350000000e+03    0.0000000000e+00   -1.0538005379e+01    9.7881370330e-01    9.9516908213e-01
        40   -1.0538474684e+01    4.1948939566e-01    1.0359910182e+03    1.0360000000e+03    6.6666666667e-01   -1.0537680093e+01    9.7501864004e-01    9.9420849421e-01
        41   -1.0536718649e+01    4.0499000821e-01    1.0329503091e+03    1.0330000000e+03    3.3333333333e-01   -1.0539347023e+01    9.7586432401e-01    9.9322362052e-01
        42   -1.0534810262e+01    3.0911815651e-01    1.0300117519e+03    1.0300000000e+03    3.3333333333e-01   -1.0536817342e+01    9.7947666386e-01    9.9611650485e-01
