#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0408751764e+01    1.0919223361e+02   -2.2149531694e+01    1.1740779930e+01   -7.2483556660e+00    4.7541711510e-01   -2.6009257029e+00   -1.2775667440e+01    2.6400000000e+02    1.7808850000e-02    5.3712121212e-01
         1   -1.0521516451e+01    1.1107593700e+02   -2.2157750436e+01    1.1636233986e+01   -7.3632420579e+00    5.2317754451e-01   -2.5420184827e+00   -1.2775667440e+01    2.6400000000e+02    1.9273134000e-02    5.4502840909e-01
         2   -1.0556448977e+01    1.1176978328e+02   -2.2010621476e+01    1.1454172500e+01   -7.1799175574e+00    6.7497162311e-01   -2.7300081019e+00   -1.2775667440e+01    2.6400000000e+02    1.9390527000e-02    5.4810606061e-01
         3   -1.0483916436e+01    1.1045204421e+02   -2.1763514717e+01    1.1279598281e+01   -6.9950493931e+00    6.7954803686e-01   -2.6723459202e+00   -1.2775667440e+01    2.6400000000e+02    1.9220890000e-02    5.4138257576e-01
         4   -1.0524410005e+01    1.1108589219e+02   -2.1897428889e+01    1.1373018884e+01   -7.2741145818e+00    6.1927028772e-01   -2.4669171549e+00   -1.2775667440e+01    2.6400000000e+02    1.9189365000e-02    5.3536931818e-01
         5   -1.0376813674e+01    1.0812594620e+02   -2.1954126861e+01    1.1577313188e+01   -6.9457179811e+00    3.1637697433e-01   -2.5491184144e+00   -1.2775667440e+01    2.6400000000e+02    1.9118476000e-02    5.3745265152e-01
         6   -1.0507425037e+01    1.1087950952e+02   -2.1848475989e+01    1.1341050953e+01   -7.1704273137e+00    7.1304154508e-01   -2.6154227806e+00   -1.2775667440e+01    2.6400000000e+02    1.9059804000e-02    5.3385416667e-01
         7   -1.0474062688e+01    1.1014816337e+02   -2.2091439775e+01    1.1617377087e+01   -7.1890684424e+00    5.7051479647e-01   -2.6972186890e+00   -1.2775667440e+01    2.6400000000e+02    1.9073168000e-02    5.4029356061e-01
         8   -1.0454202252e+01    1.0968399318e+02   -2.1722324883e+01    1.1268122632e+01   -7.1910477708e+00    8.8833165991e-01   -2.6439413321e+00   -1.2775667440e+01    2.6400000000e+02    1.9351741000e-02    5.4161931818e-01
         9   -1.0484647460e+01    1.1035742519e+02   -2.2453609923e+01    1.1968962463e+01   -7.7397278300e+00    7.1215212190e-01   -2.6503667744e+00   -1.2775667440e+01    2.6400000000e+02    1.9168414000e-02    5.3688446970e-01
        10   -1.0545673183e+01    1.1153366316e+02   -2.1601884971e+01    1.1056211787e+01   -6.7264562535e+00    5.2658946231e-01   -2.6263507392e+00   -1.2775667440e+01    2.6400000000e+02    1.9319403000e-02    5.4015151515e-01
        11   -1.0522628695e+01    1.1139619782e+02   -2.2057224952e+01    1.1534596257e+01   -7.3499675200e+00    6.2725536305e-01   -2.5588453548e+00   -1.2775667440e+01    2.6400000000e+02    1.9382546000e-02    5.3811553030e-01
        12   -1.0568497127e+01    1.1204004080e+02   -2.1818690946e+01    1.1250193819e+01   -7.1213991295e+00    7.0548525390e-01   -2.6271096302e+00   -1.2775667440e+01    2.6400000000e+02    1.9307023000e-02    5.4161931818e-01
        13   -1.0505463438e+01    1.1075106815e+02   -2.2176803844e+01    1.1671340406e+01   -7.6034878690e+00    7.0932281238e-01   -2.5069713467e+00   -1.2775667440e+01    2.6400000000e+02    1.9162226000e-02    5.3868371212e-01
        14   -1.0432000588e+01    1.0950879938e+02   -2.2069735196e+01    1.1637734608e+01   -7.0046140574e+00    3.3926203740e-01   -2.6287157357e+00   -1.2775667440e+01    2.6400000000e+02    1.9041504000e-02    5.3285984848e-01
