#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0534585670e+01    1.1134140799e+02   -2.2000732267e+01    1.1466146596e+01   -7.0209217727e+00    5.3695891974e-01   -2.7411019738e+00   -1.2775667440e+01    1.0232947045e+04    3.7706690500e-01    9.9518384510e-01
         1   -1.0530824411e+01    1.1124893408e+02   -2.2029877744e+01    1.1499053332e+01   -7.0326179493e+00    5.0288803368e-01   -2.7244803877e+00   -1.2775667440e+01    1.0237915598e+04    3.7438524600e-01    9.9473619932e-01
         2   -1.0541739470e+01    1.1148765013e+02   -2.1844257336e+01    1.1302517866e+01   -6.9288428271e+00    5.5923959190e-01   -2.6989866609e+00   -1.2775667440e+01    1.0289799139e+04    3.7419562900e-01    9.9497084548e-01
         3   -1.0535078588e+01    1.1135607440e+02   -2.1974205247e+01    1.1439126658e+01   -7.0943012374e+00    5.7891632077e-01   -2.6831528899e+00   -1.2775667440e+01    1.0269145824e+04    3.7732262300e-01    9.9460808179e-01
         4   -1.0527803425e+01    1.1122537249e+02   -2.2039280851e+01    1.1511477426e+01   -7.2007088967e+00    6.2060075230e-01   -2.6835052667e+00   -1.2775667440e+01    1.0281764255e+04    3.8061101000e-01    9.9451765049e-01
         5   -1.0525051671e+01    1.1112561146e+02   -2.2049404047e+01    1.1524352376e+01   -7.1702264969e+00    5.7052443254e-01   -2.6740345428e+00   -1.2775667440e+01    1.0316300789e+04    3.7993097100e-01    9.9502083737e-01
         6   -1.0518671475e+01    1.1101302022e+02   -2.2017321794e+01    1.1498650319e+01   -7.1406956282e+00    5.8254834233e-01   -2.6835070676e+00   -1.2775667440e+01    1.0331888919e+04    3.8379354700e-01    9.9498016257e-01
         7   -1.0529189553e+01    1.1122813007e+02   -2.2165428778e+01    1.1636239225e+01   -7.3338731120e+00    6.1078826264e-01   -2.6666764879e+00   -1.2775667440e+01    1.0351849344e+04    3.8295611000e-01    9.9454264464e-01
         8   -1.0529973775e+01    1.1124088932e+02   -2.2077018384e+01    1.1547044608e+01   -7.2720986917e+00    6.3201987312e-01   -2.6612721248e+00   -1.2775667440e+01    1.0354853588e+04    3.8476032400e-01    9.9480977211e-01
         9   -1.0535366420e+01    1.1138509362e+02   -2.1903006028e+01    1.1367639607e+01   -7.0185654876e+00    5.6624173486e-01   -2.6750148348e+00   -1.2775667440e+01    1.0377959726e+04    3.8637980600e-01    9.9461653338e-01
        10   -1.0539586668e+01    1.1144919739e+02   -2.2029752957e+01    1.1490166290e+01   -7.2257252220e+00    6.4900380254e-01   -2.6773640974e+00   -1.2775667440e+01    1.0370631227e+04    3.8370550200e-01    9.9479317327e-01
        11   -1.0525266341e+01    1.1120605940e+02   -2.2165896959e+01    1.1640630617e+01   -7.3425631428e+00    6.1422544777e-01   -2.6618918235e+00   -1.2775667440e+01    1.0336387858e+04    3.8060704700e-01    9.9455890888e-01
        12   -1.0526808406e+01    1.1119422187e+02   -2.2150099925e+01    1.1623291518e+01   -7.3294474701e+00    5.8937661590e-01   -2.6343616303e+00   -1.2775667440e+01    1.0301068360e+04    3.8016579900e-01    9.9507377208e-01
        13   -1.0527975707e+01    1.1122960325e+02   -2.2064959698e+01    1.1536983990e+01   -7.1962009682e+00    5.8019812985e-01   -2.6732894190e+00   -1.2775667440e+01    1.0318024062e+04    3.8069800200e-01    9.9460945828e-01
        14   -1.0532042782e+01    1.1128191825e+02   -2.2064712394e+01    1.1532669611e+01   -7.1857000356e+00    6.0840420248e-01   -2.7117491206e+00   -1.2775667440e+01    1.0298424880e+04    3.8071494600e-01    9.9463540150e-01
        15   -1.0543604669e+01    1.1154624802e+02   -2.2023813078e+01    1.1480208409e+01   -7.1238930879e+00    6.0664270470e-01   -2.7308952549e+00   -1.2775667440e+01    1.0311642022e+04    3.8770410500e-01    9.9453253807e-01
        16   -1.0544598877e+01    1.1157665371e+02   -2.2073400817e+01    1.1528801940e+01   -7.3065115203e+00    7.1136318658e-01   -2.7025850430e+00   -1.2775667440e+01    1.0325324948e+04    3.8247785700e-01    9.9447941889e-01
        17   -1.0540784256e+01    1.1146526805e+02   -2.2025887182e+01    1.1485102926e+01   -7.1971336290e+00    6.9285526610e-01   -2.7459413786e+00   -1.2775667440e+01    1.0290229132e+04    3.7923356600e-01    9.9470359572e-01
        18   -1.0541485167e+01    1.1149133222e+02   -2.2028502739e+01    1.1487017572e+01   -7.1996890480e+00    6.9965834139e-01   -2.7528045925e+00   -1.2775667440e+01    1.0279521242e+04    3.8612136700e-01    9.9486817784e-01
        19   -1.0524176113e+01    1.1111444618e+02   -2.2052300126e+01    1.1528124013e+01   -7.1228341969e+00    5.7169508185e-01   -2.7254935705e+00   -1.2775667440e+01    1.0288615962e+04    3.8342951600e-01    9.9474003887e-01
        20   -1.0557610540e+01    1.1182807133e+02   -2.1886926692e+01    1.1329316151e+01   -6.9599765779e+00    5.8222195932e-01   -2.7335046330e+00   -1.2775667440e+01    1.0274967771e+04    3.8276622100e-01    9.9510853694e-01
        21   -1.0531131631e+01    1.1128686410e+02   -2.1776332744e+01    1.1245201113e+01   -6.8919761391e+00    5.9171467475e-01   -2.7004038392e+00   -1.2775667440e+01    1.0286576144e+04    3.8276092200e-01    9.9470205113e-01
        22   -1.0505052719e+01    1.1073712830e+02   -2.1906472838e+01    1.1401420118e+01   -7.0698092478e+00    6.1292301503e-01   -2.6739191646e+00   -1.2775667440e+01    1.0221153270e+04    3.8021711000e-01    9.9422926448e-01
        23   -1.0497592888e+01    1.1058801962e+02   -2.1966293021e+01    1.1468700133e+01   -7.1872258065e+00    6.4622209121e-01   -2.6496218660e+00   -1.2775667440e+01    1.0261432238e+04    3.8988450200e-01    9.9497077448e-01
        24   -1.0500241900e+01    1.1066178177e+02   -2.1835484649e+01    1.1335242749e+01   -7.0384612980e+00    6.0665367792e-01   -2.6280095891e+00   -1.2775667440e+01    1.0262423475e+04    3.8330512000e-01    9.9437463472e-01
        25   -1.0536357281e+01    1.1142587269e+02   -2.1873023510e+01    1.1336666229e+01   -7.0900158264e+00    6.3008924638e-01   -2.6374294901e+00   -1.2775667440e+01    1.0219016747e+04    3.7956502900e-01    9.9522900763e-01
        26   -1.0535289421e+01    1.1137965978e+02   -2.1911402594e+01    1.1376113173e+01   -7.0511259728e+00    5.8629692551e-01   -2.6709061060e+00   -1.2775667440e+01    1.0208907518e+04    3.7866203900e-01    9.9452635188e-01
        27   -1.0529877495e+01    1.1124496976e+02   -2.2068789265e+01    1.1538911770e+01   -7.1537407151e+00    5.4243834573e-01   -2.6818194553e+00   -1.2775667440e+01    1.0225130968e+04    3.8414359300e-01    9.9438875306e-01
        28   -1.0534924264e+01    1.1137393046e+02   -2.2124321066e+01    1.1589396803e+01   -7.2921861857e+00    6.2467584406e-01   -2.6811432845e+00   -1.2775667440e+01    1.0270143856e+04    3.8396791900e-01    9.9526533593e-01
        29   -1.0521835896e+01    1.1110303015e+02   -2.2149914172e+01    1.1628078276e+01   -7.2807904184e+00    6.0500369557e-01   -2.6984600090e+00   -1.2775667440e+01    1.0307587252e+04    3.8762120300e-01    9.9506499175e-01
        30   -1.0526009046e+01    1.1113250332e+02   -2.2000460640e+01    1.1474451594e+01   -7.0833503762e+00    5.7142312950e-01   -2.7128659534e+00   -1.2775667440e+01    1.0321609638e+04    3.8749764600e-01    9.9538651555e-01
        31   -1.0550077117e+01    1.1165014932e+02   -2.2124534487e+01    1.1574457370e+01   -7.2421292542e+00    5.8526082114e-01   -2.6919986135e+00   -1.2775667440e+01    1.0351993052e+04    3.8924430400e-01    9.9501255917e-01
        32   -1.0531962800e+01    1.1133315730e+02   -2.2174808365e+01    1.1642845566e+01   -7.3101462647e+00    5.8096304053e-01   -2.6699577010e+00   -1.2775667440e+01    1.0368913312e+04    3.9366295300e-01    9.9487704918e-01
        33   -1.0546941610e+01    1.1159836707e+02   -2.2141445148e+01    1.1594503538e+01   -7.3190653127e+00    6.2338728197e-01   -2.6700996773e+00   -1.2775667440e+01    1.0294881101e+04    3.8391510000e-01    9.9516708762e-01
        34   -1.0522062689e+01    1.1107829467e+02   -2.2190705109e+01    1.1668642421e+01   -7.4312137467e+00    6.1334533085e-01   -2.5971692531e+00   -1.2775667440e+01    1.0223457166e+04    3.8368577700e-01    9.9466940532e-01
        35   -1.0506443488e+01    1.1074128717e+02   -2.2266736324e+01    1.1760292836e+01   -7.4367013235e+00    5.5871140428e-01   -2.6130789640e+00   -1.2775667440e+01    1.0240562931e+04    3.8359565200e-01    9.9481353119e-01
        36   -1.0515353186e+01    1.1096668003e+02   -2.2069640859e+01    1.1554287674e+01   -7.2370744679e+00    5.9004637922e-01   -2.6469453303e+00   -1.2775667440e+01    1.0231526034e+04    3.7551081200e-01    9.9425877064e-01
        37   -1.0517221399e+01    1.1100803299e+02   -2.2159142398e+01    1.1641920999e+01   -7.3540625939e+00    6.1915611127e-01   -2.6485684752e+00   -1.2775667440e+01    1.0236654913e+04    3.7933508800e-01    9.9435924985e-01
        38   -1.0529074890e+01    1.1125101526e+02   -2.2254930393e+01    1.1725855502e+01   -7.4408316776e+00    6.0377858561e-01   -2.6422098605e+00   -1.2775667440e+01    1.0170707462e+04    3.7512534500e-01    9.9441986234e-01
        39   -1.0516354138e+01    1.1097969129e+02   -2.2123693607e+01    1.1607339468e+01   -7.3464266822e+00    5.9871753652e-01   -2.6003170209e+00   -1.2775667440e+01    1.0159465104e+04    3.7426118900e-01    9.9459891732e-01
        40   -1.0524085952e+01    1.1112949579e+02   -2.2193034976e+01    1.1668949024e+01   -7.4323135906e+00    6.6960619272e-01   -2.6546601380e+00   -1.2775667440e+01    1.0153365636e+04    3.7775643800e-01    9.9441051906e-01
        41   -1.0533491136e+01    1.1131857610e+02   -2.2004488994e+01    1.1470997858e+01   -7.2647012522e+00    6.8819650705e-01   -2.6523168086e+00   -1.2775667440e+01    1.0119435899e+04    3.8808788600e-01    9.9518185412e-01
        42   -1.0537169917e+01    1.1143356667e+02   -2.2262069460e+01    1.1724899543e+01   -7.4528554931e+00    6.2654910999e-01   -2.6600956366e+00   -1.2775667440e+01    1.0027904093e+04    3.7762894600e-01    9.9511221945e-01
        43   -1.0563601189e+01    1.1198410621e+02   -2.2173407456e+01    1.1609806267e+01   -7.3356386322e+00    6.2515136621e-01   -2.6872527499e+00   -1.2775667440e+01    1.0046109721e+04    3.7751271800e-01    9.9487102878e-01
        44   -1.0533790590e+01    1.1140715278e+02   -2.2150484264e+01    1.1616693674e+01   -7.2816247106e+00    6.1582329639e-01   -2.7090154093e+00   -1.2775667440e+01    1.0098151271e+04    3.8333609700e-01    9.9463896593e-01
        45   -1.0543092802e+01    1.1154595119e+02   -2.2155760654e+01    1.1612667852e+01   -7.3312032984e+00    6.5360473249e-01   -2.7024946478e+00   -1.2775667440e+01    1.0182752579e+04    4.0453935100e-01    9.9479422454e-01
        46   -1.0552210750e+01    1.1174214030e+02   -2.2101020337e+01    1.1548809588e+01   -7.2598091573e+00    6.2409497647e-01   -2.6896387160e+00   -1.2775667440e+01    1.0124164161e+04    4.0897870000e-01    9.9428169153e-01
        47   -1.0549416846e+01    1.1165960141e+02   -2.2109593513e+01    1.1560176667e+01   -7.3101448772e+00    6.0365860489e-01   -2.6274398008e+00   -1.2775667440e+01    1.0164560152e+04    4.1273023900e-01    9.9526421964e-01
