# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.0550829424e+01    3.5483912248e-01    1.0440000000e+03    1.0440000000e+03    0.0000000000e+00   -1.0548222398e+01    9.8737549361e-01    9.9616858238e-01
         1   -1.0574536211e+01    3.2688233417e-01    1.0245818386e+03    1.0440000000e+03    3.3333333333e-01   -1.2485125708e+01    9.9141685916e-01    9.8275862069e-01
         2   -1.0569175859e+01    3.7163733363e-01    1.0239906954e+03    1.0260000000e+03    1.6666666667e+00   -1.0769658224e+01    9.9038178365e-01    9.9707602339e-01
         3   -1.0550680816e+01    3.1989838418e-01    1.0238928054e+03    1.0230000000e+03    3.3333333333e-01   -1.0471471894e+01    9.9065393781e-01    1.0000000000e+00
         4   -1.0545863452e+01    3.4966800638e-01    1.0239993482e+03    1.0270000000e+03    6.6666666667e-01   -1.0843221249e+01    9.9402860079e-01    9.9805258033e-01
         5   -1.0536358414e+01    3.7062394237e-01    1.0239606197e+03    1.0260000000e+03    0.0000000000e+00   -1.0740985465e+01    9.8737225256e-01    9.9512670565e-01
         6   -1.0531565873e+01    3.4202317406e-01    1.0239758316e+03    1.0230000000e+03    3.3333333333e-01   -1.0438654450e+01    9.9132722108e-01    9.9902248289e-01
         7   -1.0550265273e+01    4.0990242681e-01    1.0240899328e+03    1.0240000000e+03    3.3333333333e-01   -1.0531565873e+01    9.9373715765e-01    9.9707031250e-01
         8   -1.0564941339e+01    4.9437132791e-01    1.0240445647e+03    1.0210000000e+03    3.3333333333e-01   -1.0256866529e+01    9.9024579999e-01    1.0000000000e+00
         9   -1.0532077941e+01    3.9610704114e-01    1.0238189848e+03    1.0240000000e+03    0.0000000000e+00   -1.0564941339e+01    9.9110380201e-01    9.9902343750e-01
        10   -1.0538922387e+01    3.5714574803e-01    1.0240257986e+03    1.0240000000e+03    3.3333333333e-01   -1.0532077941e+01    9.9143958384e-01    9.9707031250e-01
        11   -1.0558832457e+01    3.4468121856e-01    1.0240955764e+03    1.0240000000e+03    3.3333333333e-01   -1.0538922387e+01    9.9030890832e-01    9.9804687500e-01
        12   -1.0559809367e+01    3.3154111590e-01    1.0239906665e+03    1.0230000000e+03    0.0000000000e+00   -1.0461128493e+01    9.9000380896e-01    9.9804496579e-01
