#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0453172886e+01    1.0978940492e+02   -2.2269104555e+01    1.1815931669e+01   -7.1369310530e+00    4.0037964212e-01   -2.7568857039e+00   -1.2775667440e+01    2.6400000000e+02    2.1450738000e-02    5.3887310606e-01
         1   -1.0431472402e+01    1.0924025878e+02   -2.2175066203e+01    1.1743593801e+01   -7.4368018193e+00    6.3788704699e-01   -2.6004839904e+00   -1.2775667440e+01    2.6400000000e+02    2.1552588000e-02    5.4133522727e-01
         2   -1.0539060189e+01    1.1152013567e+02   -2.1937843371e+01    1.1398783182e+01   -7.1419779471e+00    7.8981110490e-01   -2.8100090886e+00   -1.2775667440e+01    2.6400000000e+02    2.1404088000e-02    5.4147727273e-01
         3   -1.0509786600e+01    1.1089976399e+02   -2.2384039338e+01    1.1874252738e+01   -7.6190622294e+00    7.2685134019e-01   -2.7161610086e+00   -1.2775667440e+01    2.6400000000e+02    2.1492978000e-02    5.3773674242e-01
         4   -1.0512039895e+01    1.1103818143e+02   -2.2298586899e+01    1.1786547004e+01   -7.2687266401e+00    4.3114346831e-01   -2.6853362871e+00   -1.2775667440e+01    2.6400000000e+02    2.1498021000e-02    5.3702651515e-01
         5   -1.0476176359e+01    1.1031890016e+02   -2.1280569232e+01    1.0804392872e+01   -6.3171022205e+00    6.0640249002e-01   -2.7942020612e+00   -1.2775667440e+01    2.6400000000e+02    2.1615177000e-02    5.4114583333e-01
         6   -1.0497519195e+01    1.1052667725e+02   -2.1917671271e+01    1.1420152076e+01   -6.8357437669e+00    4.6397357117e-01   -2.7702336347e+00   -1.2775667440e+01    2.6400000000e+02    2.1563226000e-02    5.3986742424e-01
         7   -1.0473864936e+01    1.1010700404e+02   -2.2382459479e+01    1.1908594544e+01   -7.5046462728e+00    5.6673128155e-01   -2.6688770479e+00   -1.2775667440e+01    2.6400000000e+02    2.1457751000e-02    5.3892045455e-01
         8   -1.0474727612e+01    1.1015199911e+02   -2.2195255215e+01    1.1720527603e+01   -7.4273834074e+00    7.6028774227e-01   -2.7524921096e+00   -1.2775667440e+01    2.6400000000e+02    2.1478391000e-02    5.3323863636e-01
         9   -1.0449698599e+01    1.0968036055e+02   -2.2124315752e+01    1.1674617153e+01   -7.3695033372e+00    7.4941402899e-01   -2.7285590031e+00   -1.2775667440e+01    2.6400000000e+02    2.1767634000e-02    5.4086174242e-01
        10   -1.0474911071e+01    1.1017229070e+02   -2.2191669796e+01    1.1716758725e+01   -7.2451431796e+00    4.6221869492e-01   -2.6330778712e+00   -1.2775667440e+01    2.6400000000e+02    2.1790927000e-02    5.3342803030e-01
        11   -1.0435268039e+01    1.0927084962e+02   -2.2044416609e+01    1.1609148570e+01   -7.1979398606e+00    5.9739508177e-01   -2.6682043896e+00   -1.2775667440e+01    2.6400000000e+02    2.1565181000e-02    5.3465909091e-01
        12   -1.0467016729e+01    1.1000751457e+02   -2.2105714204e+01    1.1638697475e+01   -7.5501032682e+00    7.7751549332e-01   -2.5574589887e+00   -1.2775667440e+01    2.6400000000e+02    2.1891695000e-02    5.3674242424e-01
        13   -1.0500631545e+01    1.1066253884e+02   -2.1711126861e+01    1.1210495316e+01   -6.7187014853e+00    6.6221932493e-01   -2.8789772604e+00   -1.2775667440e+01    2.6400000000e+02    2.1958162000e-02    5.3375946970e-01
        14   -1.0399650388e+01    1.0886143344e+02   -2.2526181500e+01    1.2126531111e+01   -7.5081864060e+00    4.5137842070e-01   -2.6937060742e+00   -1.2775667440e+01    2.6400000000e+02    2.2063916000e-02    5.3759469697e-01
        15   -1.0494562550e+01    1.1050667640e+02   -2.1898748077e+01    1.1404185527e+01   -6.9509750790e+00    5.7167268947e-01   -2.7437782472e+00   -1.2775667440e+01    2.6400000000e+02    2.1995721000e-02    5.3404356061e-01
        16   -1.0490617086e+01    1.1042601682e+02   -2.1813168472e+01    1.1322551386e+01   -6.9953190240e+00    5.4695303672e-01   -2.5891350445e+00   -1.2775667440e+01    2.6400000000e+02    2.2658733000e-02    5.3314393939e-01
        17   -1.0545276061e+01    1.1157308414e+02   -2.2037336312e+01    1.1492060251e+01   -7.0808081085e+00    4.8433494510e-01   -2.6651957084e+00   -1.2775667440e+01    2.6400000000e+02    2.2552314000e-02    5.3551136364e-01
        18   -1.0507432535e+01    1.1093870222e+02   -2.1960399338e+01    1.1452966803e+01   -7.1644599522e+00    6.8740118170e-01   -2.7076731276e+00   -1.2775667440e+01    2.6400000000e+02    2.2943265000e-02    5.3304924242e-01
        19   -1.0507310560e+01    1.1083834198e+02   -2.2311318058e+01    1.1804007498e+01   -7.4878659342e+00    6.3133569823e-01   -2.6791203821e+00   -1.2775667440e+01    2.6400000000e+02    2.2684430000e-02    5.3489583333e-01
        20   -1.0522994011e+01    1.1115680290e+02   -2.2400258347e+01    1.1877264336e+01   -7.7856595122e+00    7.6351533089e-01   -2.6024467257e+00   -1.2775667440e+01    2.6400000000e+02    2.2541038000e-02    5.3456439394e-01
        21   -1.0482949839e+01    1.1048966390e+02   -2.2041724283e+01    1.1558774444e+01   -7.0132603636e+00    5.9166231548e-01   -2.8444587947e+00   -1.2775667440e+01    2.6400000000e+02    2.2612637000e-02    5.4157196970e-01
        22   -1.0569117350e+01    1.1212974787e+02   -2.2194233784e+01    1.1625116434e+01   -7.5558125270e+00    7.0861890825e-01   -2.5713727246e+00   -1.2775667440e+01    2.6400000000e+02    2.2603496000e-02    5.3641098485e-01
        23   -1.0440141782e+01    1.0940659007e+02   -2.1901311725e+01    1.1461169943e+01   -7.2150229843e+00    4.8442116151e-01   -2.3950424618e+00   -1.2775667440e+01    2.6400000000e+02    2.2625033000e-02    5.3300189394e-01
        24   -1.0536297472e+01    1.1150170388e+02   -2.2284523628e+01    1.1748226156e+01   -7.6285267365e+00    5.5305449578e-01   -2.4333839475e+00   -1.2775667440e+01    2.6400000000e+02    2.2434746000e-02    5.3205492424e-01
        25   -1.0522703742e+01    1.1210958483e+02   -2.1905821449e+01    1.1383117706e+01   -7.0746670304e+00    7.2799598798e-01   -2.7834829659e+00   -1.2775667440e+01    2.6400000000e+02    2.2540678000e-02    5.4464962121e-01
        26   -1.0541648272e+01    1.1152124538e+02   -2.1878293653e+01    1.1336645381e+01   -7.2003122028e+00    7.0739171019e-01   -2.6097057202e+00   -1.2775667440e+01    2.6400000000e+02    2.2747352000e-02    5.3252840909e-01
        27   -1.0497698739e+01    1.1058857209e+02   -2.2256390461e+01    1.1758691721e+01   -7.4317147048e+00    6.0050114932e-01   -2.6495094650e+00   -1.2775667440e+01    2.6400000000e+02    2.2699635000e-02    5.4365530303e-01
        28   -1.0477541632e+01    1.1009430400e+02   -2.1840014395e+01    1.1362472762e+01   -6.8923814036e+00    6.4280705947e-01   -2.8147726102e+00   -1.2775667440e+01    2.6400000000e+02    2.2503234000e-02    5.3551136364e-01
        29   -1.0523000444e+01    1.1115730970e+02   -2.1638340954e+01    1.1115340510e+01   -6.7856301211e+00    5.8211364004e-01   -2.6591570323e+00   -1.2775667440e+01    2.6400000000e+02    2.2682745000e-02    5.3816287879e-01
        30   -1.0499585602e+01    1.1087408772e+02   -2.2296006560e+01    1.1796420958e+01   -7.4667483872e+00    7.5366896262e-01   -2.8072596952e+00   -1.2775667440e+01    2.6400000000e+02    2.2584715000e-02    5.3409090909e-01
        31   -1.0489979366e+01    1.1043445658e+02   -2.1569914417e+01    1.1079935051e+01   -6.8286289354e+00    6.6433865707e-01   -2.6299566984e+00   -1.2775667440e+01    2.6400000000e+02    2.2598041000e-02    5.3768939394e-01
        32   -1.0415898326e+01    1.0891202752e+02   -2.1955614409e+01    1.1539716083e+01   -6.9836603565e+00    4.8502880886e-01   -2.6813154212e+00   -1.2775667440e+01    2.6400000000e+02    2.2587911000e-02    5.3172348485e-01
        33   -1.0433059334e+01    1.0917853763e+02   -2.2122810944e+01    1.1689751609e+01   -7.4320499677e+00    7.0750610363e-01   -2.6225996396e+00   -1.2775667440e+01    2.6400000000e+02    2.2581518000e-02    5.3617424242e-01
        34   -1.0528182900e+01    1.1133914209e+02   -2.2082408246e+01    1.1554225346e+01   -7.3862744354e+00    7.7926116908e-01   -2.6997275394e+00   -1.2775667440e+01    2.6400000000e+02    2.2626850000e-02    5.4147727273e-01
        35   -1.0506657198e+01    1.1070902798e+02   -2.2177854028e+01    1.1671196830e+01   -7.2058338234e+00    5.4948544122e-01   -2.7458382053e+00   -1.2775667440e+01    2.6400000000e+02    2.2435962000e-02    5.3423295455e-01
        36   -1.0486559193e+01    1.1042261089e+02   -2.2327405691e+01    1.1840846498e+01   -7.4201441741e+00    5.6438438278e-01   -2.6959784591e+00   -1.2775667440e+01    2.6400000000e+02    2.2631013000e-02    5.4171401515e-01
        37   -1.0545479862e+01    1.1162596741e+02   -2.1474994827e+01    1.0929514965e+01   -6.4251600248e+00    4.8976872228e-01   -2.7639360840e+00   -1.2775667440e+01    2.6400000000e+02    2.2448753000e-02    5.3802083333e-01
        38   -1.0480389004e+01    1.1033541204e+02   -2.2361301917e+01    1.1880912913e+01   -7.5481540252e+00    6.1410254149e-01   -2.6515829926e+00   -1.2775667440e+01    2.6400000000e+02    2.2026190000e-02    5.3153409091e-01
        39   -1.0472249820e+01    1.1011072387e+02   -2.2113392138e+01    1.1641142317e+01   -7.3517883058e+00    6.4176880663e-01   -2.6277051981e+00   -1.2775667440e+01    2.6400000000e+02    2.2217054000e-02    5.3877840909e-01
        40   -1.0452967706e+01    1.0972100587e+02   -2.1678843547e+01    1.1225875841e+01   -6.7082373635e+00    5.0706027298e-01   -2.7019990165e+00   -1.2775667440e+01    2.6400000000e+02    3.0722614000e-02    5.3290719697e-01
        41   -1.0493627524e+01    1.1062694004e+02   -2.2200642735e+01    1.1707015211e+01   -7.3354677831e+00    5.9551096481e-01   -2.6850184766e+00   -1.2775667440e+01    2.6400000000e+02    2.2948367000e-02    5.3797348485e-01
        42   -1.0538144302e+01    1.1140250494e+02   -2.2011109453e+01    1.1472965151e+01   -7.1341288027e+00    5.9389311943e-01   -2.6952063294e+00   -1.2775667440e+01    2.6400000000e+02    2.2360414000e-02    5.3697916667e-01
        43   -1.0464294737e+01    1.0996502989e+02   -2.2372017901e+01    1.1907723164e+01   -7.0451455408e+00    1.9059044261e-01   -2.7417953624e+00   -1.2775667440e+01    2.6400000000e+02    2.2673055000e-02    5.3437500000e-01
        44   -1.0507553163e+01    1.1084335489e+02   -2.2209932839e+01    1.1702379675e+01   -7.6628767224e+00    7.8114503517e-01   -2.5525337113e+00   -1.2775667440e+01    2.6400000000e+02    2.2621772000e-02    5.4351325758e-01
        45   -1.0364869745e+01    1.0805675906e+02   -2.2177928813e+01    1.1813059068e+01   -7.1958156491e+00    4.0649748736e-01   -2.6129432114e+00   -1.2775667440e+01    2.6400000000e+02    2.2338808000e-02    5.3712121212e-01
        46   -1.0530150905e+01    1.1126436890e+02   -2.1678557335e+01    1.1148406431e+01   -6.8955057675e+00    6.1579141264e-01   -2.6231755403e+00   -1.2775667440e+01    2.6400000000e+02    2.2483898000e-02    5.3304924242e-01
        47   -1.0534491310e+01    1.1140734805e+02   -2.2210465860e+01    1.1675974550e+01   -7.3901908740e+00    5.0740856724e-01   -2.5520161131e+00   -1.2775667440e+01    2.6400000000e+02    2.1982059000e-02    5.3125000000e-01
        48   -1.0471865881e+01    1.1035032822e+02   -2.1660976080e+01    1.1189110199e+01   -6.7697004480e+00    6.2032062738e-01   -2.7359288190e+00   -1.2775667440e+01    2.6400000000e+02    2.1567212000e-02    5.4289772727e-01
        49   -1.0453488967e+01    1.0963173410e+02   -2.1967610009e+01    1.1514121042e+01   -7.0235671607e+00    5.9593201600e-01   -2.7643074240e+00   -1.2775667440e+01    2.6400000000e+02    2.1466541000e-02    5.3896780303e-01
        50   -1.0471307153e+01    1.1007654068e+02   -2.1877999196e+01    1.1406692043e+01   -7.0722655103e+00    6.1293400970e-01   -2.6430002556e+00   -1.2775667440e+01    2.6400000000e+02    2.1457532000e-02    5.4081439394e-01
        51   -1.0504831253e+01    1.1075113428e+02   -2.1565311018e+01    1.1060479765e+01   -6.6782457560e+00    5.9787984187e-01   -2.7092776633e+00   -1.2775667440e+01    2.6400000000e+02    2.1363759000e-02    5.3849431818e-01
        52   -1.0487684805e+01    1.1036329553e+02   -2.1764766615e+01    1.1277081810e+01   -6.8603059094e+00    6.1726709757e-01   -2.7460603633e+00   -1.2775667440e+01    2.6400000000e+02    2.1544332000e-02    5.3906250000e-01
