#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0593114857e+01    1.1257694991e+02   -2.2289121428e+01    1.1696006571e+01   -7.5916331241e+00    6.8722457939e-01   -2.6090454428e+00   -1.2775667440e+01    2.6400000000e+02    2.1380132000e-02    5.3802083333e-01
         1   -1.0561001408e+01    1.1187863172e+02   -2.2375509346e+01    1.1814507939e+01   -7.3676539511e+00    4.3555263987e-01   -2.6677405949e+00   -1.2775667440e+01    2.6400000000e+02    2.1080899000e-02    5.3394886364e-01
         2   -1.0462976699e+01    1.0985177461e+02   -2.1656314030e+01    1.1193337331e+01   -7.0443170350e+00    7.3600800551e-01   -2.5723375600e+00   -1.2775667440e+01    2.6400000000e+02    2.1219599000e-02    5.4337121212e-01
         3   -1.0561841008e+01    1.1195976033e+02   -2.2248183370e+01    1.1686342362e+01   -7.4274813932e+00    6.5734567468e-01   -2.7023802110e+00   -1.2775667440e+01    2.6400000000e+02    2.1099331000e-02    5.3446969697e-01
         4   -1.0494635938e+01    1.1048729920e+02   -2.1412478879e+01    1.0917842941e+01   -6.7164335056e+00    5.3321041443e-01   -2.4535883472e+00   -1.2775667440e+01    2.6400000000e+02    2.1399542000e-02    5.4057765152e-01
         5   -1.0466745755e+01    1.0989425237e+02   -2.2008674210e+01    1.1541928455e+01   -7.1571491816e+00    5.5582888877e-01   -2.6316864770e+00   -1.2775667440e+01    2.6400000000e+02    2.1116581000e-02    5.3778409091e-01
         6   -1.0525612260e+01    1.1118725069e+02   -2.2147939103e+01    1.1622326843e+01   -7.4926419529e+00    7.6150116233e-01   -2.6411308724e+00   -1.2775667440e+01    2.6400000000e+02    2.1289689000e-02    5.4223484848e-01
         7   -1.0470087523e+01    1.0993710318e+02   -2.1912777717e+01    1.1442690195e+01   -7.2429748774e+00    5.8126226357e-01   -2.4753976632e+00   -1.2775667440e+01    2.6400000000e+02    2.1178323000e-02    5.4218750000e-01
         8   -1.0470195305e+01    1.1003031429e+02   -2.2317701291e+01    1.1847505986e+01   -7.4412524910e+00    4.9729618724e-01   -2.5980775473e+00   -1.2775667440e+01    2.6400000000e+02    2.1353184000e-02    5.3849431818e-01
         9   -1.0423209947e+01    1.0903821229e+02   -2.2351558973e+01    1.1928349026e+01   -7.4899679104e+00    5.2455188064e-01   -2.6104755029e+00   -1.2775667440e+01    2.6400000000e+02    2.1328796000e-02    5.3603219697e-01
        10   -1.0485283578e+01    1.1030715441e+02   -2.2064287390e+01    1.1579003812e+01   -7.1273183807e+00    5.2254831117e-01   -2.6838498806e+00   -1.2775667440e+01    2.6400000000e+02    2.1286422000e-02    5.4498106061e-01
        11   -1.0457286003e+01    1.0979170497e+02   -2.1766757579e+01    1.1309471576e+01   -6.8614788571e+00    5.5169870439e-01   -2.6813099862e+00   -1.2775667440e+01    2.6400000000e+02    2.1259017000e-02    5.4109848485e-01
