#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0527652348e+01    1.1122819766e+02   -2.2207274087e+01    1.1679621739e+01   -7.3384056591e+00    5.6981087206e-01   -2.6630118599e+00   -1.2775667440e+01    1.0250000000e+04    3.3086783100e-01    9.9458248482e-01
         1   -1.0530389591e+01    1.1127256605e+02   -2.2028834622e+01    1.1498445031e+01   -7.0949580039e+00    5.0445970497e-01   -2.6626688825e+00   -1.2775667440e+01    1.0245000000e+04    3.2993643100e-01    9.9509725311e-01
         2   -1.0517390678e+01    1.1098712228e+02   -2.1883619869e+01    1.1366229191e+01   -6.9743439604e+00    5.4291768953e-01   -2.6765261577e+00   -1.2775667440e+01    1.0209000000e+04    3.3176300767e-01    9.9464001208e-01
         3   -1.0531533780e+01    1.1126972330e+02   -2.1838654690e+01    1.1307120910e+01   -6.9061481769e+00    5.8222338311e-01   -2.7390624559e+00   -1.2775667440e+01    1.0229000000e+04    3.2932063700e-01    9.9513352939e-01
         4   -1.0522319565e+01    1.1111888301e+02   -2.1963225469e+01    1.1440905903e+01   -7.1030279424e+00    6.3166836972e-01   -2.7161984559e+00   -1.2775667440e+01    1.0224000000e+04    3.2966288200e-01    9.9486718670e-01
         5   -1.0513603530e+01    1.1089460784e+02   -2.2135473924e+01    1.1621870394e+01   -7.3186322624e+00    6.6416016703e-01   -2.7053343884e+00   -1.2775667440e+01    1.0224000000e+04    3.2872940967e-01    9.9409574901e-01
         6   -1.0516670897e+01    1.1097460813e+02   -2.2216283324e+01    1.1699612427e+01   -7.3772327830e+00    6.5415638908e-01   -2.7175394894e+00   -1.2775667440e+01    1.0116000000e+04    3.2589343933e-01    9.9465079180e-01
         7   -1.0527144559e+01    1.1118230335e+02   -2.2091189709e+01    1.1564045150e+01   -7.1825954168e+00    5.8762495240e-01   -2.7205518040e+00   -1.2775667440e+01    1.0195000000e+04    3.2930744467e-01    9.9420034576e-01
         8   -1.0524332495e+01    1.1113441704e+02   -2.2152835794e+01    1.1628503299e+01   -7.2555419842e+00    6.1947601180e-01   -2.7411023815e+00   -1.2775667440e+01    1.0152000000e+04    3.2945619200e-01    9.9437467837e-01
         9   -1.0507239228e+01    1.1077844544e+02   -2.2068840236e+01    1.1561601008e+01   -7.1449052630e+00    5.3161033777e-01   -2.6798778705e+00   -1.2775667440e+01    1.0211000000e+04    3.3324224867e-01    9.9485518656e-01
        10   -1.0523127105e+01    1.1115403793e+02   -2.2189863862e+01    1.1666736758e+01   -7.2167214995e+00    5.4755452671e-01   -2.7450294494e+00   -1.2775667440e+01    1.0248000000e+04    3.3317072400e-01    9.9477606487e-01
        11   -1.0514322737e+01    1.1096288305e+02   -2.2079658978e+01    1.1565336241e+01   -7.2329409893e+00    6.2755121656e-01   -2.6986017655e+00   -1.2775667440e+01    1.0289000000e+04    3.3356753867e-01    9.9457826686e-01
        12   -1.0522012287e+01    1.1108960517e+02   -2.2178224898e+01    1.1656212612e+01   -7.3351980893e+00    6.3039966425e-01   -2.6977590332e+00   -1.2775667440e+01    1.0334000000e+04    3.3579545700e-01    9.9490896390e-01
        13   -1.0498085454e+01    1.1067048709e+02   -2.2007470786e+01    1.1509385332e+01   -7.1357216471e+00    5.9555332665e-01   -2.6916350252e+00   -1.2775667440e+01    1.0356000000e+04    3.3710874867e-01    9.9519321319e-01
        14   -1.0508508119e+01    1.1081326684e+02   -2.2013312572e+01    1.1504804453e+01   -7.1681290242e+00    6.4540118253e-01   -2.7149172903e+00   -1.2775667440e+01    1.0314000000e+04    3.3673292100e-01    9.9456237923e-01
        15   -1.0522692084e+01    1.1119226713e+02   -2.2167549167e+01    1.1644857082e+01   -7.3209146774e+00    6.3447363572e-01   -2.7054406847e+00   -1.2775667440e+01    1.0274000000e+04    3.3770499133e-01    9.9493877661e-01
        16   -1.0497990859e+01    1.1061167091e+02   -2.2103028063e+01    1.1605037204e+01   -7.2714389387e+00    6.0868589219e-01   -2.6646075763e+00   -1.2775667440e+01    1.0274000000e+04    3.3557594000e-01    9.9468585566e-01
        17   -1.0518159490e+01    1.1099731107e+02   -2.2105971335e+01    1.1587811845e+01   -7.2634063217e+00    6.0671351272e-01   -2.6736110857e+00   -1.2775667440e+01    1.0147000000e+04    3.3283336100e-01    9.9505377734e-01
        18   -1.0499449421e+01    1.1059607452e+02   -2.2030152468e+01    1.1530703048e+01   -7.1743275446e+00    6.3951590007e-01   -2.7196733837e+00   -1.2775667440e+01    1.0111000000e+04    3.3031117567e-01    9.9419121346e-01
