# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.0522710361e+01    3.6386649053e-01    1.0239243628e+03    1.0240000000e+03    0.0000000000e+00   -1.0537543350e+01    9.9138778022e-01    1.0000000000e+00
         1   -1.0537823681e+01    3.4769810706e-01    1.0240720236e+03    1.0240000000e+03    3.3333333333e-01   -1.0515323639e+01    9.9257979295e-01    9.9902343750e-01
         2   -1.0513580644e+01    3.4296126275e-01    1.0267842506e+03    1.0270000000e+03    0.0000000000e+00   -1.0544856993e+01    9.9176014480e-01    9.9805258033e-01
         3   -1.0530757563e+01    3.5444339128e-01    1.0253277231e+03    1.0280000000e+03    3.3333333333e-01   -1.0785111139e+01    9.8808161089e-01    9.9610894942e-01
         4   -1.0538249327e+01    5.7070998510e-01    1.0237302329e+03    1.0250000000e+03    3.3333333333e-01   -1.0660334032e+01    9.9358203856e-01    9.9707317073e-01
         5   -1.0519995205e+01    3.2507077422e-01    1.0241747827e+03    1.0240000000e+03    6.6666666667e-01   -1.0511901418e+01    9.9117730590e-01    9.9511718750e-01
         6   -1.0539024891e+01    3.7631393254e-01    1.0189189849e+03    1.0190000000e+03    3.3333333333e-01   -1.0537062375e+01    9.9340397397e-01    9.9509322866e-01
         7   -1.0552855291e+01    3.0664190360e-01    1.0190829031e+03    1.0140000000e+03    6.6666666667e-01   -1.0041596881e+01    9.9164592804e-01    9.9901380671e-01
         8   -1.0550812685e+01    3.3016557304e-01    1.0228560329e+03    1.0180000000e+03    6.6666666667e-01   -1.0071513452e+01    9.9213069499e-01    1.0000000000e+00
         9   -1.0540238949e+01    3.1965794451e-01    1.0240757488e+03    1.0230000000e+03    0.0000000000e+00   -1.0439034701e+01    9.9427436907e-01    9.9902248289e-01
        10   -1.0537368808e+01    3.2236702235e-01    1.0228985008e+03    1.0230000000e+03    3.3333333333e-01   -1.0547636022e+01    9.9180787277e-01    9.9511241447e-01
        11   -1.0541852701e+01    3.4922785435e-01    1.0231331291e+03    1.0220000000e+03    0.0000000000e+00   -1.0429742633e+01    9.9142903205e-01    9.9804305284e-01
        12   -1.0531947603e+01    3.4033295717e-01    1.0298426813e+03    1.0290000000e+03    6.6666666667e-01   -1.0457161482e+01    9.9224358316e-01    1.0000000000e+00
        13   -1.0516086216e+01    3.3597242607e-01    1.0251156848e+03    1.0310000000e+03    3.3333333333e-01   -1.1100900334e+01    9.9238299323e-01    9.8933074685e-01
        14   -1.0536355132e+01    3.4527742498e-01    1.0190130469e+03    1.0200000000e+03    0.0000000000e+00   -1.0624980501e+01    9.9122075947e-01    9.9901960784e-01
