#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0460155632e+01    1.0976712459e+02   -2.2068156556e+01    1.1608000924e+01   -7.0250985287e+00    4.7760140013e-01   -2.7449919871e+00   -1.2775667440e+01    2.6400000000e+02    2.2520020000e-02    5.3110795455e-01
         1   -1.0466748552e+01    1.0992188711e+02   -2.2009550601e+01    1.1542802049e+01   -7.0757472429e+00    5.4341991302e-01   -2.7015558307e+00   -1.2775667440e+01    2.6400000000e+02    2.5795332000e-02    5.4124053030e-01
         2   -1.0455088006e+01    1.0965748521e+02   -2.2234845331e+01    1.1779757325e+01   -7.2200357093e+00    5.1603220521e-01   -2.7551743869e+00   -1.2775667440e+01    2.6400000000e+02    2.2534287000e-02    5.3442234848e-01
         3   -1.0401641953e+01    1.0861478183e+02   -2.2656649248e+01    1.2255007295e+01   -7.6679436375e+00    5.6588515306e-01   -2.7789233235e+00   -1.2775667440e+01    2.6400000000e+02    2.2616855000e-02    5.3688446970e-01
         4   -1.0466922637e+01    1.0993540638e+02   -2.1573182365e+01    1.1106259727e+01   -6.6147543132e+00    5.2222248506e-01   -2.7049830961e+00   -1.2775667440e+01    2.6400000000e+02    2.2534687000e-02    5.4379734848e-01
         5   -1.0469612443e+01    1.1002439363e+02   -2.2148716485e+01    1.1679104041e+01   -7.4017381830e+00    6.7829601773e-01   -2.6496068790e+00   -1.2775667440e+01    2.6400000000e+02    2.2905587000e-02    5.3716856061e-01
         6   -1.0477022906e+01    1.1022168828e+02   -2.1835976723e+01    1.1358953817e+01   -6.7655751067e+00    4.0121312192e-01   -2.6959472976e+00   -1.2775667440e+01    2.6400000000e+02    2.2658743000e-02    5.3996212121e-01
         7   -1.0480249704e+01    1.1050371912e+02   -2.1918201224e+01    1.1437951519e+01   -7.0707543087e+00    5.7379579793e-01   -2.6455752726e+00   -1.2775667440e+01    2.6400000000e+02    2.2735251000e-02    5.3802083333e-01
         8   -1.0471765314e+01    1.1015963910e+02   -2.2230071745e+01    1.1758306431e+01   -6.9951602351e+00    3.8309221721e-01   -2.8423362871e+00   -1.2775667440e+01    2.6400000000e+02    2.2624649000e-02    5.3489583333e-01
         9   -1.0502001173e+01    1.1080023461e+02   -2.1890899342e+01    1.1388898169e+01   -6.7594335017e+00    3.6424042466e-01   -2.7200388251e+00   -1.2775667440e+01    2.6400000000e+02    2.2770717000e-02    5.3290719697e-01
        10   -1.0465059002e+01    1.0984120298e+02   -2.2534953537e+01    1.2069894535e+01   -7.5600336191e+00    5.4929321150e-01   -2.7485456892e+00   -1.2775667440e+01    2.6400000000e+02    2.2806743000e-02    5.3532196970e-01
        11   -1.0480616784e+01    1.1023976328e+02   -2.1790813165e+01    1.1310196381e+01   -6.9762709828e+00    5.7130647584e-01   -2.6101812176e+00   -1.2775667440e+01    2.6400000000e+02    2.2490246000e-02    5.2760416667e-01
