#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0484834661e+01    1.1048672052e+02   -2.2037469274e+01    1.1552634613e+01   -7.3713258454e+00    6.9888564200e-01   -2.5893616302e+00   -1.2775667440e+01    2.6400000000e+02    1.9180024000e-02    5.3319128788e-01
         1   -1.0440087102e+01    1.0932203215e+02   -2.1830696322e+01    1.1390609219e+01   -7.0797567137e+00    5.7238190154e-01   -2.5476540694e+00   -1.2775667440e+01    2.6400000000e+02    1.8793883000e-02    5.3641098485e-01
         2   -1.0456578946e+01    1.0966846805e+02   -2.2310246024e+01    1.1853667078e+01   -7.3126973325e+00    4.9770637326e-01   -2.7195876242e+00   -1.2775667440e+01    2.6400000000e+02    1.9113996000e-02    5.3977272727e-01
         3   -1.0521887375e+01    1.1106218959e+02   -2.1751404616e+01    1.1229517241e+01   -7.0462419121e+00    7.1073016805e-01   -2.6402254316e+00   -1.2775667440e+01    2.6400000000e+02    1.8980556000e-02    5.4521780303e-01
         4   -1.0527794195e+01    1.1114404227e+02   -2.2249600386e+01    1.1721806192e+01   -7.6443161469e+00    7.8164075005e-01   -2.6112575491e+00   -1.2775667440e+01    2.6400000000e+02    1.8792384000e-02    5.3683712121e-01
         5   -1.0447973555e+01    1.0959751387e+02   -2.1828369733e+01    1.1380396178e+01   -7.4102998922e+00    8.0533572191e-01   -2.4477381227e+00   -1.2775667440e+01    2.6400000000e+02    1.9148607000e-02    5.3532196970e-01
         6   -1.0440981791e+01    1.0941448322e+02   -2.2389276518e+01    1.1948294727e+01   -7.7495177423e+00    6.6219014662e-01   -2.5262814820e+00   -1.2775667440e+01    2.6400000000e+02    1.9108795000e-02    5.3446969697e-01
         7   -1.0499440742e+01    1.1055794452e+02   -2.2028400442e+01    1.1528959700e+01   -7.0848352993e+00    6.1289281695e-01   -2.7807905198e+00   -1.2775667440e+01    2.6400000000e+02    1.9209017000e-02    5.3660037879e-01
         8   -1.0457926001e+01    1.0974563555e+02   -2.2400553890e+01    1.1942627888e+01   -7.6470674706e+00    6.8594504060e-01   -2.6637640193e+00   -1.2775667440e+01    2.6400000000e+02    1.8986927000e-02    5.3465909091e-01
         9   -1.0489158259e+01    1.1045056732e+02   -2.2162199746e+01    1.1673041488e+01   -7.5347555920e+00    7.5054580483e-01   -2.6023225190e+00   -1.2775667440e+01    2.6400000000e+02    1.9123234000e-02    5.3839962121e-01
        10   -1.0459854701e+01    1.0986751500e+02   -2.2069339656e+01    1.1609484955e+01   -7.1795541505e+00    6.6071387638e-01   -2.7748319420e+00   -1.2775667440e+01    2.6400000000e+02    1.9308391000e-02    5.3210227273e-01
        11   -1.0419775491e+01    1.0899634266e+02   -2.1516315627e+01    1.1096540136e+01   -6.5272414252e+00    3.6828565829e-01   -2.5816924194e+00   -1.2775667440e+01    2.6400000000e+02    1.9045405000e-02    5.4067234848e-01
        12   -1.0466767836e+01    1.0992955926e+02   -2.1254799402e+01    1.0788031566e+01   -6.2842196645e+00    4.1750707468e-01   -2.6124193719e+00   -1.2775667440e+01    2.6400000000e+02    1.9054511000e-02    5.4071969697e-01
        13   -1.0515584969e+01    1.1087978342e+02   -2.1628766741e+01    1.1113181772e+01   -6.6119584666e+00    5.0271767064e-01   -2.7438585049e+00   -1.2775667440e+01    2.6400000000e+02    1.9176252000e-02    5.4285037879e-01
        14   -1.0476951111e+01    1.1011483213e+02   -2.1897329585e+01    1.1420378474e+01   -7.0656937110e+00    5.8753276866e-01   -2.6435012024e+00   -1.2775667440e+01    2.6400000000e+02    1.9109873000e-02    5.3764204545e-01
        15   -1.0417067587e+01    1.0887010605e+02   -2.1483327706e+01    1.1066260118e+01   -6.7061219111e+00    5.1929798048e-01   -2.5208363349e+00   -1.2775667440e+01    2.6400000000e+02    1.9212237000e-02    5.3991477273e-01
        16   -1.0506382331e+01    1.1068452641e+02   -2.1379871849e+01    1.0873489518e+01   -6.5058032633e+00    5.9974801431e-01   -2.6981491595e+00   -1.2775667440e+01    2.6400000000e+02    1.8843420000e-02    5.3754734848e-01
        17   -1.0472344901e+01    1.0995929985e+02   -2.2136503632e+01    1.1664158730e+01   -7.3968526126e+00    6.2408840653e-01   -2.5880719854e+00   -1.2775667440e+01    2.6400000000e+02    1.9049122000e-02    5.3839962121e-01
        18   -1.0534261546e+01    1.1129218883e+02   -2.1590350654e+01    1.1056089107e+01   -6.7416638692e+00    6.1944218844e-01   -2.6924615326e+00   -1.2775667440e+01    2.6400000000e+02    1.8886715000e-02    5.4303977273e-01
        19   -1.0547329053e+01    1.1162505568e+02   -2.2221164583e+01    1.1673835530e+01   -7.5185304980e+00    7.0997017201e-01   -2.6369368167e+00   -1.2775667440e+01    2.6400000000e+02    1.9161238000e-02    5.4157196970e-01
        20   -1.0460812385e+01    1.0984812985e+02   -2.1894728070e+01    1.1433915684e+01   -6.9625823522e+00    4.9759694718e-01   -2.6540752246e+00   -1.2775667440e+01    2.6400000000e+02    1.9186559000e-02    5.4190340909e-01
        21   -1.0405935707e+01    1.0869174584e+02   -2.2137393092e+01    1.1731457385e+01   -7.1862591724e+00    4.2581845672e-01   -2.6012849364e+00   -1.2775667440e+01    2.6400000000e+02    1.8815647000e-02    5.3863636364e-01
        22   -1.0523757274e+01    1.1115938191e+02   -2.2108173715e+01    1.1584416441e+01   -7.4110739526e+00    5.8436112616e-01   -2.5057934488e+00   -1.2775667440e+01    2.6400000000e+02    1.9209571000e-02    5.3371212121e-01
        23   -1.0463662882e+01    1.0994336371e+02   -2.1756059007e+01    1.1292396125e+01   -7.0399029868e+00    5.8659787982e-01   -2.5270864600e+00   -1.2775667440e+01    2.6400000000e+02    1.9385966000e-02    5.3281250000e-01
        24   -1.0443075781e+01    1.0944153622e+02   -2.1874330372e+01    1.1431254591e+01   -6.9899761273e+00    5.8248027837e-01   -2.6911670827e+00   -1.2775667440e+01    2.6400000000e+02    1.9241398000e-02    5.4053030303e-01
        25   -1.0481121891e+01    1.1020259269e+02   -2.1953586445e+01    1.1472464554e+01   -7.1718715064e+00    6.2663052976e-01   -2.6326780279e+00   -1.2775667440e+01    2.6400000000e+02    1.9367911000e-02    5.3910984848e-01
        26   -1.0506800162e+01    1.1071406801e+02   -2.1311607648e+01    1.0804807486e+01   -6.4744045405e+00    6.1998336718e-01   -2.6815190340e+00   -1.2775667440e+01    2.6400000000e+02    2.0595904000e-02    5.3863636364e-01
        27   -1.0497836865e+01    1.1067211895e+02   -2.2096566485e+01    1.1598729620e+01   -7.5383789269e+00    6.9712588048e-01   -2.4796459984e+00   -1.2775667440e+01    2.6400000000e+02    1.9967017000e-02    5.3499053030e-01
        28   -1.0457530882e+01    1.0973290568e+02   -2.2225088429e+01    1.1767557547e+01   -7.3313947369e+00    4.6684989949e-01   -2.5848761510e+00   -1.2775667440e+01    2.6400000000e+02    1.9523590000e-02    5.4199810606e-01
        29   -1.0430788370e+01    1.0915711657e+02   -2.2041586009e+01    1.1610797639e+01   -7.0838207542e+00    3.7359950445e-01   -2.5556973188e+00   -1.2775667440e+01    2.6400000000e+02    1.8863096000e-02    5.3825757576e-01
        30   -1.0472903598e+01    1.1012532468e+02   -2.2001221508e+01    1.1528317910e+01   -7.1634043034e+00    5.3602894079e-01   -2.5981787052e+00   -1.2775667440e+01    2.6400000000e+02    1.9042049000e-02    5.3096590909e-01
        31   -1.0503223001e+01    1.1072211117e+02   -2.2088571824e+01    1.1585348823e+01   -7.5239235129e+00    7.1277541286e-01   -2.5017562833e+00   -1.2775667440e+01    2.6400000000e+02    1.9123753000e-02    5.3726325758e-01
        32   -1.0470355431e+01    1.1004122638e+02   -2.1778000594e+01    1.1307645163e+01   -6.9886940471e+00    6.9310125129e-01   -2.7067403576e+00   -1.2775667440e+01    2.6400000000e+02    1.8956866000e-02    5.4280303030e-01
        33   -1.0482725311e+01    1.1030412529e+02   -2.1948544688e+01    1.1465819377e+01   -7.1073839406e+00    5.0385786438e-01   -2.5693511716e+00   -1.2775667440e+01    2.6400000000e+02    1.9198195000e-02    5.3560606061e-01
        34   -1.0476164531e+01    1.1022633840e+02   -2.1496320086e+01    1.1020155554e+01   -6.4676074153e+00    4.0008660295e-01   -2.6531318333e+00   -1.2775667440e+01    2.6400000000e+02    1.8925225000e-02    5.3660037879e-01
        35   -1.0502209868e+01    1.1068631816e+02   -2.1903267326e+01    1.1401057458e+01   -7.0611234780e+00    6.3105155757e-01   -2.6975279656e+00   -1.2775667440e+01    2.6400000000e+02    1.9279506000e-02    5.3764204545e-01
        36   -1.0443096875e+01    1.0945621140e+02   -2.1882586583e+01    1.1439489708e+01   -7.1058333514e+00    6.1151992213e-01   -2.6126057139e+00   -1.2775667440e+01    2.6400000000e+02    1.9012882000e-02    5.3622159091e-01
        37   -1.0589176066e+01    1.1281568012e+02   -2.2019979070e+01    1.1430803004e+01   -7.4131934246e+00    8.5260536783e-01   -2.6837235726e+00   -1.2775667440e+01    2.6400000000e+02    1.9067650000e-02    5.3418560606e-01
        38   -1.0444812066e+01    1.0947834954e+02   -2.1957664012e+01    1.1512851946e+01   -6.9687698574e+00    5.4025720502e-01   -2.7534839192e+00   -1.2775667440e+01    2.6400000000e+02    1.9491732000e-02    5.4142992424e-01
