#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0490199335e+01    1.1043778781e+02   -2.2067711646e+01    1.1577512312e+01   -7.2076113868e+00    6.0258859612e-01   -2.6870214156e+00   -1.2775667440e+01    5.1600000000e+02    2.0790757500e-02    5.3701550388e-01
         1   -1.0486504866e+01    1.1049447701e+02   -2.2175635582e+01    1.1689130716e+01   -7.4335264607e+00    7.3975119780e-01   -2.7061928787e+00   -1.2775667440e+01    5.1600000000e+02    2.0983838500e-02    5.3112887597e-01
         2   -1.0495957012e+01    1.1063078645e+02   -2.2329241442e+01    1.1833284429e+01   -7.4301111809e+00    5.8377885420e-01   -2.7072416747e+00   -1.2775667440e+01    5.1600000000e+02    2.3262646917e-02    5.3747577519e-01
         3   -1.0504576840e+01    1.1072896817e+02   -2.1963784447e+01    1.1459207607e+01   -7.1845132554e+00    6.2569835981e-01   -2.6293021111e+00   -1.2775667440e+01    5.1600000000e+02    2.4322115500e-02    5.3088662791e-01
         4   -1.0469349749e+01    1.0999008931e+02   -2.1730567632e+01    1.1261217883e+01   -7.0747940814e+00    7.2561893826e-01   -2.6057250482e+00   -1.2775667440e+01    5.1600000000e+02    2.2161554167e-02    5.3706395349e-01
         5   -1.0459881452e+01    1.0984719394e+02   -2.2164473455e+01    1.1704592002e+01   -7.1505697773e+00    5.3972866107e-01   -2.7779648983e+00   -1.2775667440e+01    5.1600000000e+02    2.3088599167e-02    5.4001937984e-01
         6   -1.0513020117e+01    1.1096276298e+02   -2.2165756745e+01    1.1652736628e+01   -7.3326506930e+00    7.2130187846e-01   -2.7787404902e+00   -1.2775667440e+01    5.1600000000e+02    2.4842121000e-02    5.3466569767e-01
         7   -1.0490601969e+01    1.1043904538e+02   -2.1904997731e+01    1.1414395762e+01   -7.0581952020e+00    6.6115796926e-01   -2.7322930577e+00   -1.2775667440e+01    5.1600000000e+02    2.4142364667e-02    5.3582848837e-01
         8   -1.0564180132e+01    1.1204310026e+02   -2.1902476602e+01    1.1338296469e+01   -7.0770936493e+00    6.9573221629e-01   -2.7454477285e+00   -1.2775667440e+01    5.1600000000e+02    2.4047215583e-02    5.4021317829e-01
         9   -1.0504795331e+01    1.1082532204e+02   -2.2016161760e+01    1.1511366429e+01   -7.2333817483e+00    6.8114021771e-01   -2.6882527889e+00   -1.2775667440e+01    5.1600000000e+02    2.4958540417e-02    5.3820251938e-01
