#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0485949374e+01    1.1048863354e+02   -2.2419711420e+01    1.1933762046e+01   -7.4589406204e+00    5.2194941949e-01   -2.7070527784e+00   -1.2775667440e+01    5.1600000000e+02    1.8470621083e-02    5.3745155039e-01
         1   -1.0476721175e+01    1.1019725253e+02   -2.2607638041e+01    1.2130916866e+01   -7.7807884860e+00    5.4049323293e-01   -2.5916753472e+00   -1.2775667440e+01    5.1600000000e+02    2.1948502667e-02    5.3718507752e-01
         2   -1.0450190832e+01    1.0964124109e+02   -2.2213090274e+01    1.1762899442e+01   -7.5540330261e+00    6.7609914071e-01   -2.5594889483e+00   -1.2775667440e+01    5.1600000000e+02    2.2553157667e-02    5.3296996124e-01
         3   -1.0517041313e+01    1.1099303472e+02   -2.2149905134e+01    1.1632863821e+01   -7.4794798411e+00    7.4756111694e-01   -2.6423189698e+00   -1.2775667440e+01    5.1600000000e+02    2.2557336083e-02    5.3774224806e-01
         4   -1.0457014441e+01    1.0983577560e+02   -2.1693056591e+01    1.1236042150e+01   -6.7804398960e+00    6.2699691246e-01   -2.7639461676e+00   -1.2775667440e+01    5.1600000000e+02    2.2708406500e-02    5.4045542636e-01
         5   -1.0482082511e+01    1.1030191090e+02   -2.1888185747e+01    1.1406103236e+01   -6.8518329358e+00    4.5411999985e-01   -2.7148053709e+00   -1.2775667440e+01    5.1600000000e+02    2.2337069000e-02    5.3544089147e-01
         6   -1.0477025921e+01    1.1020599933e+02   -2.2118979672e+01    1.1641953752e+01   -7.2711763940e+00    5.8420218748e-01   -2.6563380256e+00   -1.2775667440e+01    5.1600000000e+02    2.2539146500e-02    5.3924418605e-01
         7   -1.0523693281e+01    1.1121131821e+02   -2.2212026373e+01    1.1688333092e+01   -7.3897856868e+00    6.1660371024e-01   -2.6631769564e+00   -1.2775667440e+01    5.1600000000e+02    2.2156900417e-02    5.3326065891e-01
         8   -1.0502397970e+01    1.1065634586e+02   -2.1931573636e+01    1.1429175666e+01   -7.1599204417e+00    6.5314773536e-01   -2.6491334896e+00   -1.2775667440e+01    5.1600000000e+02    2.2399832250e-02    5.3657945736e-01
         9   -1.0509830666e+01    1.1085020190e+02   -2.1751870457e+01    1.1242039791e+01   -6.8465888252e+00    5.6392206684e-01   -2.6935362579e+00   -1.2775667440e+01    5.1600000000e+02    2.2193581250e-02    5.3766957364e-01
        10   -1.0521453675e+01    1.1121073540e+02   -2.2182840226e+01    1.1661386551e+01   -7.2910591445e+00    5.7992519430e-01   -2.6960388358e+00   -1.2775667440e+01    5.1600000000e+02    2.2319445667e-02    5.3367248062e-01
        11   -1.0510931437e+01    1.1089092251e+02   -2.2181193126e+01    1.1670261689e+01   -7.4158937349e+00    7.4517862666e-01   -2.7348105778e+00   -1.2775667440e+01    5.1600000000e+02    2.2239806500e-02    5.3270348837e-01
        12   -1.0503076932e+01    1.1075436561e+02   -2.1951446936e+01    1.1448370004e+01   -7.0010087160e+00    6.0488196186e-01   -2.7796527416e+00   -1.2775667440e+01    5.1600000000e+02    2.2427298667e-02    5.3299418605e-01
        13   -1.0484100926e+01    1.1038314591e+02   -2.2431467772e+01    1.1947366847e+01   -7.6785219926e+00    6.8293233412e-01   -2.6602106738e+00   -1.2775667440e+01    5.1600000000e+02    2.2356015750e-02    5.3507751938e-01
        14   -1.0536999630e+01    1.1141539410e+02   -2.2117179901e+01    1.1580180272e+01   -7.2812798378e+00    6.3863455373e-01   -2.6988671770e+00   -1.2775667440e+01    5.1600000000e+02    2.2305756500e-02    5.3200096899e-01
        15   -1.0464495928e+01    1.1013525281e+02   -2.2017412890e+01    1.1552916962e+01   -7.3125145256e+00    6.7238049605e-01   -2.6016114204e+00   -1.2775667440e+01    5.1600000000e+02    2.2574391167e-02    5.4215116279e-01
        16   -1.0470404411e+01    1.1005998061e+02   -2.2432526842e+01    1.1962122431e+01   -7.6567764862e+00    5.9648130027e-01   -2.5965642159e+00   -1.2775667440e+01    5.1600000000e+02    2.2471285333e-02    5.3103197674e-01
        17   -1.0499347766e+01    1.1059486650e+02   -2.1685739185e+01    1.1186391419e+01   -6.6741224272e+00    4.5507106303e-01   -2.6910203810e+00   -1.2775667440e+01    5.1600000000e+02    2.2087041417e-02    5.3936531008e-01
        18   -1.0516252384e+01    1.1095004063e+02   -2.2128730866e+01    1.1612478483e+01   -7.1844226458e+00    5.3881666357e-01   -2.7074574436e+00   -1.2775667440e+01    5.1600000000e+02    2.1875204500e-02    5.3907461240e-01
        19   -1.0501874077e+01    1.1073101679e+02   -2.1939577567e+01    1.1437703490e+01   -7.0754260626e+00    5.7733458962e-01   -2.6658186538e+00   -1.2775667440e+01    5.1600000000e+02    2.3017617250e-02    5.3810562016e-01
        20   -1.0551463491e+01    1.1178886009e+02   -2.2393064361e+01    1.1841600871e+01   -7.6842657212e+00    7.4154749511e-01   -2.6746786950e+00   -1.2775667440e+01    5.1600000000e+02    2.3591399667e-02    5.3490794574e-01
        21   -1.0527019946e+01    1.1136475108e+02   -2.1712401192e+01    1.1185381246e+01   -6.8675070746e+00    5.9372785227e-01   -2.6629545297e+00   -1.2775667440e+01    5.1600000000e+02    2.3004906167e-02    5.3580426357e-01
        22   -1.0506154503e+01    1.1082896063e+02   -2.2245393599e+01    1.1739239097e+01   -7.5406405347e+00    7.3593754064e-01   -2.6650231649e+00   -1.2775667440e+01    5.1600000000e+02    2.2355212000e-02    5.3313953488e-01
        23   -1.0518129549e+01    1.1110011760e+02   -2.1965780244e+01    1.1447650694e+01   -6.9377435120e+00    4.7222670246e-01   -2.7245959939e+00   -1.2775667440e+01    5.1600000000e+02    2.3065308583e-02    5.3575581395e-01
        24   -1.0506304273e+01    1.1075176924e+02   -2.1880573257e+01    1.1374268984e+01   -7.0203234740e+00    6.0534796723e-01   -2.6899303100e+00   -1.2775667440e+01    5.1600000000e+02    2.4192677000e-02    5.3999515504e-01
